"id","active","ano_id/id","marca_id/id","modelo_id/id","name","motor_productos/id","tipo_id/id"
"__export__.catalogo_motor_vehiculo_1839","True","__export__.catalogo_ano_vehiculo_2262","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE","__export__.product_template_8788,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_10219","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1934","True","__export__.catalogo_ano_vehiculo_1815","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","__export__.product_template_8738,__export__.product_template_8811,__export__.product_template_10600,__export__.product_template_10519,__export__.product_template_9817,__export__.product_template_9778","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_2198","True","__export__.catalogo_ano_vehiculo_2067","__export__.catalogo_marca_vehiculo_733","__export__.catalogo_modelo_vehiculo_1204","J.DEERE","__export__.product_template_9847","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1930","True","__export__.catalogo_ano_vehiculo_1911","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","__export__.product_template_8728,__export__.product_template_8787,__export__.product_template_10487,__export__.product_template_9344,__export__.product_template_9339,__export__.product_template_10136,__export__.product_template_8023","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_2410","True","__export__.catalogo_ano_vehiculo_2483","__export__.catalogo_marca_vehiculo_716","__export__.catalogo_modelo_vehiculo_1255","J.DEERE","__export__.product_template_9822,__export__.product_template_9778","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1926","True","__export__.catalogo_ano_vehiculo_1909","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","__export__.product_template_9766,__export__.product_template_8320,__export__.product_template_9817,__export__.product_template_8725,__export__.product_template_17124,__export__.product_template_10134,__export__.product_template_10540","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1922","True","__export__.catalogo_ano_vehiculo_1904","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","__export__.product_template_8738,__export__.product_template_8811,__export__.product_template_10600,__export__.product_template_10519,__export__.product_template_9817,__export__.product_template_9778","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1966","True","__export__.catalogo_ano_vehiculo_1933","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","__export__.product_template_8465,__export__.product_template_9766,__export__.product_template_10600,__export__.product_template_9817,__export__.product_template_17124","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1914","True","__export__.catalogo_ano_vehiculo_1998","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","__export__.product_template_8738,__export__.product_template_8811,__export__.product_template_10600,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_8725,__export__.product_template_10134","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1910","True","__export__.catalogo_ano_vehiculo_1991","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","__export__.product_template_8320,__export__.product_template_10540","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1906","True","__export__.catalogo_ano_vehiculo_1986","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","__export__.product_template_8746,__export__.product_template_10487,__export__.product_template_9363,__export__.product_template_34324","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1962","True","__export__.catalogo_ano_vehiculo_1930","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","__export__.product_template_8496,__export__.product_template_8738,__export__.product_template_8811,__export__.product_template_8850,__export__.product_template_10600,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_9872","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1902","True","__export__.catalogo_ano_vehiculo_1962","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","__export__.product_template_9766,__export__.product_template_10600,__export__.product_template_9817,__export__.product_template_17124","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1898","True","__export__.catalogo_ano_vehiculo_1995","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","__export__.product_template_10600","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1894","True","__export__.catalogo_ano_vehiculo_1950","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1958","True","__export__.catalogo_ano_vehiculo_1928","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","__export__.product_template_8738,__export__.product_template_8811,__export__.product_template_10600,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_8725,__export__.product_template_10134","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1890","True","__export__.catalogo_ano_vehiculo_2194","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE","__export__.product_template_8786,__export__.product_template_8256,__export__.product_template_10426,__export__.product_template_9340,__export__.product_template_8725,__export__.product_template_25410,__export__.product_template_10200,__export__.product_template_10134","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1886","True","__export__.catalogo_ano_vehiculo_2176","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE","__export__.product_template_10487,__export__.product_template_9363,__export__.product_template_9847,__export__.product_template_34324","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1882","True","__export__.catalogo_ano_vehiculo_2292","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE","__export__.product_template_8521,__export__.product_template_8836,__export__.product_template_10507,__export__.product_template_9822,__export__.product_template_9388,__export__.product_template_9779,__export__.product_template_9860,__export__.product_template_9788","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1954","True","__export__.catalogo_ano_vehiculo_1925","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","__export__.product_template_8738,__export__.product_template_8811,__export__.product_template_9766,__export__.product_template_10600,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_8725,__export__.product_template_17124,__export__.product_template_10134","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1878","True","__export__.catalogo_ano_vehiculo_2200","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE","__export__.product_template_8480,__export__.product_template_8805,__export__.product_template_9860,__export__.product_template_9535,__export__.product_template_9788,__export__.product_template_9914","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1874","True","__export__.catalogo_ano_vehiculo_2289","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE","__export__.product_template_10519,__export__.product_template_9822,__export__.product_template_9778,__export__.product_template_9860,__export__.product_template_9788","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1870","True","__export__.catalogo_ano_vehiculo_2196","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE","__export__.product_template_8537,__export__.product_template_8801,__export__.product_template_10523,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_9853,__export__.product_template_10190","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1950","True","__export__.catalogo_ano_vehiculo_1922","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","__export__.product_template_9766,__export__.product_template_10600,__export__.product_template_8725,__export__.product_template_17124,__export__.product_template_10134","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1866","True","__export__.catalogo_ano_vehiculo_2284","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE","__export__.product_template_8537,__export__.product_template_8801,__export__.product_template_10502,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_9823,__export__.product_template_10190","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1862","True","__export__.catalogo_ano_vehiculo_2282","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE","__export__.product_template_8737,__export__.product_template_8858,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_10160,__export__.product_template_10165,__export__.product_template_8350","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1858","True","__export__.catalogo_ano_vehiculo_2278","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE","__export__.product_template_8480,__export__.product_template_8805,__export__.product_template_10216,__export__.product_template_9872,__export__.product_template_9860,__export__.product_template_9853,__export__.product_template_9535,__export__.product_template_9788","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1854","True","__export__.catalogo_ano_vehiculo_2274","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE","__export__.product_template_8801,__export__.product_template_10600,__export__.product_template_9822,__export__.product_template_9778,__export__.product_template_9914","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1846","True","__export__.catalogo_ano_vehiculo_2268","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE","__export__.product_template_8726,__export__.product_template_10131,__export__.product_template_8320,__export__.product_template_10600,__export__.product_template_9787,__export__.product_template_10540","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_2399","True","__export__.catalogo_ano_vehiculo_2488","__export__.catalogo_marca_vehiculo_716","__export__.catalogo_modelo_vehiculo_1255","J.DEERE","__export__.product_template_9817,__export__.product_template_9778","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1942","True","__export__.catalogo_ano_vehiculo_1819","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE","__export__.product_template_8738,__export__.product_template_8754,__export__.product_template_8811,__export__.product_template_8853,__export__.product_template_10600,__export__.product_template_10519,__export__.product_template_9817,__export__.product_template_9778","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1842","True","__export__.catalogo_ano_vehiculo_2263","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE","__export__.product_template_8485,__export__.product_template_8633,__export__.product_template_8788,__export__.product_template_8801,__export__.product_template_10600,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_9848,__export__.product_template_10219","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_4218","True","__export__.catalogo_ano_vehiculo_3821","__export__.catalogo_marca_vehiculo_727","__export__.catalogo_modelo_vehiculo_1285","J. DEERE","__export__.product_template_34526,__export__.product_template_8611,__export__.product_template_8889,__export__.product_template_9412,__export__.product_template_9679,__export__.product_template_9683,__export__.product_template_9902,__export__.product_template_34271,__export__.product_template_27596,__export__.product_template_27613,__export__.product_template_10696,__export__.product_template_10697","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3131","True","__export__.catalogo_ano_vehiculo_2949","__export__.catalogo_marca_vehiculo_712","__export__.catalogo_modelo_vehiculo_1253","J. DEERE","__export__.product_template_34526,__export__.product_template_9872,__export__.product_template_9412,__export__.product_template_9679,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3323","True","__export__.catalogo_ano_vehiculo_3138","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1411","J. DEERE","__export__.product_template_10709,__export__.product_template_11965","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3447","True","__export__.catalogo_ano_vehiculo_3174","__export__.catalogo_marca_vehiculo_639","__export__.catalogo_modelo_vehiculo_1412","J. DEERE","__export__.product_template_34526,__export__.product_template_8609,__export__.product_template_8888,__export__.product_template_10736,__export__.product_template_9817,__export__.product_template_9679,__export__.product_template_10735,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3747","True","__export__.catalogo_ano_vehiculo_3174","__export__.catalogo_marca_vehiculo_639","__export__.catalogo_modelo_vehiculo_1412","J. DEERE","__export__.product_template_9817,__export__.product_template_24634,__export__.product_template_10743","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3655","True","__export__.catalogo_ano_vehiculo_3356","__export__.catalogo_marca_vehiculo_715","__export__.catalogo_modelo_vehiculo_801","J. DEERE","__export__.product_template_9817,__export__.product_template_9778","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3789","True","__export__.catalogo_ano_vehiculo_3174","__export__.catalogo_marca_vehiculo_639","__export__.catalogo_modelo_vehiculo_1412","J. DEERE","__export__.product_template_34526,__export__.product_template_9817,__export__.product_template_9679,__export__.product_template_10744,__export__.product_template_24634,__export__.product_template_24635,__export__.product_template_10743,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3889","True","__export__.catalogo_ano_vehiculo_3516","__export__.catalogo_marca_vehiculo_820","__export__.catalogo_modelo_vehiculo_1513","J. DEERE","__export__.product_template_24012,__export__.product_template_9412","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3893","True","__export__.catalogo_ano_vehiculo_3520","__export__.catalogo_marca_vehiculo_706","__export__.catalogo_modelo_vehiculo_1476","J. DEERE","","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_2060","True","__export__.catalogo_ano_vehiculo_1877","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","JDEERE.","__export__.product_template_9847","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1770","True","__export__.catalogo_ano_vehiculo_2162","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 3029","__export__.product_template_8611,__export__.product_template_8889,__export__.product_template_8256,__export__.product_template_9769,__export__.product_template_9817,__export__.product_template_9924,__export__.product_template_25410,__export__.product_template_34271,__export__.product_template_10696,__export__.product_template_10697","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1772","True","__export__.catalogo_ano_vehiculo_2164","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 3029T","__export__.product_template_8876,__export__.product_template_8256,__export__.product_template_9769,__export__.product_template_9817,__export__.product_template_9924,__export__.product_template_16916,__export__.product_template_25410","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_2391","True","__export__.catalogo_ano_vehiculo_2475","__export__.catalogo_marca_vehiculo_712","__export__.catalogo_modelo_vehiculo_1253","J,DEERE 4039D","__export__.product_template_8743,__export__.product_template_10181,__export__.product_template_8825,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_10199","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_2398","True","__export__.catalogo_ano_vehiculo_2484","__export__.catalogo_marca_vehiculo_716","__export__.catalogo_modelo_vehiculo_1255","J.DEERE4039D","__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_8361","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_2192","True","__export__.catalogo_ano_vehiculo_2073","__export__.catalogo_marca_vehiculo_733","__export__.catalogo_modelo_vehiculo_1204","J.DEERE 4039D","__export__.product_template_34526,__export__.product_template_8588,__export__.product_template_8876,__export__.product_template_9358,__export__.product_template_9817,__export__.product_template_9679,__export__.product_template_16916,__export__.product_template_34265,__export__.product_template_10698,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1795","True","__export__.catalogo_ano_vehiculo_2177","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 4045","__export__.product_template_8577,__export__.product_template_8873,__export__.product_template_9817,__export__.product_template_10694,__export__.product_template_10695","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1786","True","__export__.catalogo_ano_vehiculo_2168","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 4045","__export__.product_template_34526,__export__.product_template_8588,__export__.product_template_8876,__export__.product_template_9768,__export__.product_template_9847,__export__.product_template_9830,__export__.product_template_9679,__export__.product_template_9454,__export__.product_template_16916,__export__.product_template_34265,__export__.product_template_10698,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3943","True","__export__.catalogo_ano_vehiculo_3571","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1196","J.DEERE 4045","__export__.product_template_8668,__export__.product_template_8911,__export__.product_template_9454,__export__.product_template_28165,__export__.product_template_10732","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1817","True","__export__.catalogo_ano_vehiculo_2182","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 4045","__export__.product_template_8664,__export__.product_template_9353,__export__.product_template_9338,__export__.product_template_9847,__export__.product_template_9914,__export__.product_template_10717","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1808","True","__export__.catalogo_ano_vehiculo_2238","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 4045","__export__.product_template_34526,__export__.product_template_8668,__export__.product_template_8911,__export__.product_template_9853,__export__.product_template_9847,__export__.product_template_9830,__export__.product_template_9914,__export__.product_template_9679,__export__.product_template_28165,__export__.product_template_10732,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1809","True","__export__.catalogo_ano_vehiculo_2178","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 4045","__export__.product_template_34526,__export__.product_template_8668,__export__.product_template_8911,__export__.product_template_9847,__export__.product_template_9914,__export__.product_template_9412,__export__.product_template_9679,__export__.product_template_28165,__export__.product_template_10732,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1816","True","__export__.catalogo_ano_vehiculo_2181","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 4045","__export__.product_template_8577,__export__.product_template_8873,__export__.product_template_9817,__export__.product_template_9535,__export__.product_template_10694,__export__.product_template_10695","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_4395","True","__export__.catalogo_ano_vehiculo_230","__export__.catalogo_marca_vehiculo_712","__export__.catalogo_modelo_vehiculo_1252","J. DEERE 4045D","__export__.product_template_34526,__export__.product_template_9817,__export__.product_template_9862,__export__.product_template_8705,__export__.product_template_9679,__export__.product_template_12097,__export__.product_template_11906,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1773","True","__export__.catalogo_ano_vehiculo_2165","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 4045D","__export__.product_template_34526,__export__.product_template_8611,__export__.product_template_8889,__export__.product_template_8256,__export__.product_template_9769,__export__.product_template_9847,__export__.product_template_9924,__export__.product_template_9679,__export__.product_template_25410,__export__.product_template_34271,__export__.product_template_10696,__export__.product_template_10697,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3132","True","__export__.catalogo_ano_vehiculo_2950","__export__.catalogo_marca_vehiculo_712","__export__.catalogo_modelo_vehiculo_1252","J.DEERE 4045D","__export__.product_template_10181,__export__.product_template_8743,__export__.product_template_9778,__export__.product_template_9412","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1632","True","__export__.catalogo_ano_vehiculo_2134","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1207","J. DEERE 4045D, T","__export__.product_template_34526,__export__.product_template_8588,__export__.product_template_8876,__export__.product_template_9847,__export__.product_template_9679,__export__.product_template_16916,__export__.product_template_34265,__export__.product_template_10698,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1631","True","__export__.catalogo_ano_vehiculo_2141","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1207","J. DEERE 4045D, T","__export__.product_template_34526,__export__.product_template_8588,__export__.product_template_9847,__export__.product_template_9679,__export__.product_template_34265,__export__.product_template_10698,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3942","True","__export__.catalogo_ano_vehiculo_3570","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1196","J.DEERE 4045H","__export__.product_template_8911,__export__.product_template_9454,__export__.product_template_28165,__export__.product_template_10732","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_4029","True","__export__.catalogo_ano_vehiculo_3655","__export__.catalogo_marca_vehiculo_733","__export__.catalogo_modelo_vehiculo_1204","J. DEERE 4045T","__export__.product_template_34526,__export__.product_template_9412,__export__.product_template_8705,__export__.product_template_9679,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1774","True","__export__.catalogo_ano_vehiculo_2166","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 4045T","__export__.product_template_8876,__export__.product_template_8256,__export__.product_template_9769,__export__.product_template_9847,__export__.product_template_9931,__export__.product_template_16916,__export__.product_template_25410","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_2202","True","__export__.catalogo_ano_vehiculo_2068","__export__.catalogo_marca_vehiculo_733","__export__.catalogo_modelo_vehiculo_1204","J.DEERE 4045T","__export__.product_template_34526,__export__.product_template_8740,__export__.product_template_9817,__export__.product_template_9679,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1758","True","__export__.catalogo_ano_vehiculo_2295","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 4045T","__export__.product_template_34526,__export__.product_template_8664,__export__.product_template_9353,__export__.product_template_9847,__export__.product_template_9338,__export__.product_template_9914,__export__.product_template_9679,__export__.product_template_10717,__export__.product_template_27596","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3133","True","__export__.catalogo_ano_vehiculo_2950","__export__.catalogo_marca_vehiculo_712","__export__.catalogo_modelo_vehiculo_1252","J.DEERE 4219","__export__.product_template_8743,__export__.product_template_10181,__export__.product_template_9817,__export__.product_template_9778","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3985","True","__export__.catalogo_ano_vehiculo_3610","__export__.catalogo_marca_vehiculo_713","__export__.catalogo_modelo_vehiculo_1214","J. DEERE 4219D","__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_9887","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3134","True","__export__.catalogo_ano_vehiculo_2953","__export__.catalogo_marca_vehiculo_715","__export__.catalogo_modelo_vehiculo_801","J. DEERE 4239","__export__.product_template_8485,__export__.product_template_8801,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_9853","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1665","True","__export__.catalogo_ano_vehiculo_1795","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1196","J.DEERE 4239T","__export__.product_template_8537,__export__.product_template_8801,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_10190","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3430","True","__export__.catalogo_ano_vehiculo_1315","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1198","J.DEERE 4239TL","__export__.product_template_8496,__export__.product_template_8850,__export__.product_template_10600,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_9872","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3955","True","__export__.catalogo_ano_vehiculo_2951","__export__.catalogo_marca_vehiculo_712","__export__.catalogo_modelo_vehiculo_1252","J. DEERE 4IRJ7N","__export__.product_template_9783,__export__.product_template_9862,__export__.product_template_8705,__export__.product_template_8928,__export__.product_template_9566,__export__.product_template_24242,__export__.product_template_8044,__export__.product_template_9432","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1841","True","__export__.catalogo_ano_vehiculo_2189","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6059","__export__.product_template_8737,__export__.product_template_8858,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_9535,__export__.product_template_9914,__export__.product_template_10160,__export__.product_template_10165,__export__.product_template_8350","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1837","True","__export__.catalogo_ano_vehiculo_2261","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6059","__export__.product_template_8480,__export__.product_template_8805,__export__.product_template_9817,__export__.product_template_9853,__export__.product_template_9872","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_2407","True","__export__.catalogo_ano_vehiculo_2494","__export__.catalogo_marca_vehiculo_716","__export__.catalogo_modelo_vehiculo_1255","J.DEERE 6059T","__export__.product_template_9817,__export__.product_template_9778","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1864","True","__export__.catalogo_ano_vehiculo_2193","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6068","__export__.product_template_8480,__export__.product_template_8805,__export__.product_template_9817,__export__.product_template_9778,__export__.product_template_9847,__export__.product_template_9535,__export__.product_template_9914","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1838","True","__export__.catalogo_ano_vehiculo_2187","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6068","__export__.product_template_8664,__export__.product_template_8905,__export__.product_template_10556,__export__.product_template_9353,__export__.product_template_9847,__export__.product_template_33154,__export__.product_template_10717,__export__.product_template_10734","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1792","True","__export__.catalogo_ano_vehiculo_2175","__export__.catalogo_marca_vehiculo_679","__export__.catalogo_modelo_vehiculo_1212","J.DEERE 6068","__export__.product_template_10569,__export__.product_template_9847","__export__.catalogo_tipo_vehiculo_11"
