Unnamed: 0,Template,Linea,Cuenta,Referencia,Producto,Variante,Clase,Bodega,Cantidad
14156,34284,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00278189,GS278 FILTRO ACEITE - CHEVROLET - FOTON - JAC- JMC,189 GS278,C,Ubicaciones físicas / BD8 / Existencias,3.0
14157,34284,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00278189,GS278 FILTRO ACEITE - CHEVROLET - FOTON - JAC- JMC,189 GS278,C,Physical Locations / BD3 / Existencias,5.0
14158,34284,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00278189,GS278 FILTRO ACEITE - CHEVROLET - FOTON - JAC- JMC,189 GS278,C,Ubicaciones físicas / BD9 / Existencias,4.0
14159,34285,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS10286189,"GS286A FILTRO ACEITE - CUMMINS ISM, ISX, X12, X15",189 GS286A,C,Ubicaciones físicas / BD7 / Existencias,2.0
14160,34285,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS10286189,"GS286A FILTRO ACEITE - CUMMINS ISM, ISX, X12, X15",189 GS286A,C,Physical Locations / BD5 / Existencias,2.0
14161,34285,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS10286189,"GS286A FILTRO ACEITE - CUMMINS ISM, ISX, X12, X15",189 GS286A,C,Ubicaciones físicas / BD1 / Existencias,1.0
14162,34286,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00295189,GS295 FILTRO ACEITE DUAL - CHEVROLET - ISUZU,189 GS295,C,Ubicaciones físicas / BD9 / Existencias,18.0
14163,34286,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00295189,GS295 FILTRO ACEITE DUAL - CHEVROLET - ISUZU,189 GS295,C,Ubicaciones físicas / BD6 / Existencias,58.0
14164,34286,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00295189,GS295 FILTRO ACEITE DUAL - CHEVROLET - ISUZU,189 GS295,C,Ubicaciones físicas / BD5 / Entrada,2.0
14165,34286,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00295189,GS295 FILTRO ACEITE DUAL - CHEVROLET - ISUZU,189 GS295,C,Physical Locations / BD3 / Existencias,3.0
14166,34286,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00295189,GS295 FILTRO ACEITE DUAL - CHEVROLET - ISUZU,189 GS295,C,Physical Locations / BD2 / Existencias,10.0
14167,34286,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00295189,GS295 FILTRO ACEITE DUAL - CHEVROLET - ISUZU,189 GS295,C,Ubicaciones físicas / BD7 / Existencias,2.0
14168,34286,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00295189,GS295 FILTRO ACEITE DUAL - CHEVROLET - ISUZU,189 GS295,C,Ubicaciones físicas / BD4 / Existencias,18.0
14169,34286,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00295189,GS295 FILTRO ACEITE DUAL - CHEVROLET - ISUZU,189 GS295,C,Ubicaciones físicas / BD1 / Existencias,799.0
14170,34287,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00311189,GS311 FILTRO ACEITE - FOTON - JAC - CUMMINS ISF 3.8,189 GS311,C,Ubicaciones físicas / BD8 / Existencias,8.0
14171,34287,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00311189,GS311 FILTRO ACEITE - FOTON - JAC - CUMMINS ISF 3.8,189 GS311,C,Ubicaciones físicas / BD1 / Existencias,184.0
14172,34287,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00311189,GS311 FILTRO ACEITE - FOTON - JAC - CUMMINS ISF 3.8,189 GS311,C,Physical Locations / BD2 / Existencias,5.0
14173,34287,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00311189,GS311 FILTRO ACEITE - FOTON - JAC - CUMMINS ISF 3.8,189 GS311,C,Physical Locations / BD3 / Existencias,59.0
14174,34287,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00311189,GS311 FILTRO ACEITE - FOTON - JAC - CUMMINS ISF 3.8,189 GS311,C,Ubicaciones físicas / BD4 / Existencias,7.0
14175,34287,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00311189,GS311 FILTRO ACEITE - FOTON - JAC - CUMMINS ISF 3.8,189 GS311,C,Physical Locations / BD5 / Existencias,16.0
14176,34287,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00311189,GS311 FILTRO ACEITE - FOTON - JAC - CUMMINS ISF 3.8,189 GS311,C,Ubicaciones físicas / BD6 / Existencias,8.0
14177,34287,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00311189,GS311 FILTRO ACEITE - FOTON - JAC - CUMMINS ISF 3.8,189 GS311,C,Ubicaciones físicas / BD7 / Entrada,12.0
14178,34287,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00311189,GS311 FILTRO ACEITE - FOTON - JAC - CUMMINS ISF 3.8,189 GS311,C,Ubicaciones físicas / BD41 / Existencias,1.0
14179,34287,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00311189,GS311 FILTRO ACEITE - FOTON - JAC - CUMMINS ISF 3.8,189 GS311,C,Ubicaciones físicas / BD9 / Existencias,11.0
14180,34288,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00605189,GS605 FILTRO COMBUSTIBLE SEPARADOR AGUA - DAF - DOOSAN - SHACMAN,189 GS605,C,Physical Locations / BD2 / Existencias,18.0
14181,34288,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00605189,GS605 FILTRO COMBUSTIBLE SEPARADOR AGUA - DAF - DOOSAN - SHACMAN,189 GS605,C,Ubicaciones físicas / BD1 / Existencias,169.0
14182,34288,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00605189,GS605 FILTRO COMBUSTIBLE SEPARADOR AGUA - DAF - DOOSAN - SHACMAN,189 GS605,C,Ubicaciones físicas / BD41 / Existencias,2.0
14183,34288,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00605189,GS605 FILTRO COMBUSTIBLE SEPARADOR AGUA - DAF - DOOSAN - SHACMAN,189 GS605,C,Ubicaciones físicas / BD9 / Existencias,13.0
14184,34288,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00605189,GS605 FILTRO COMBUSTIBLE SEPARADOR AGUA - DAF - DOOSAN - SHACMAN,189 GS605,C,Ubicaciones físicas / BD7 / Existencias,12.0
14185,34288,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00605189,GS605 FILTRO COMBUSTIBLE SEPARADOR AGUA - DAF - DOOSAN - SHACMAN,189 GS605,C,Ubicaciones físicas / BD8 / Existencias,1.0
14186,34288,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00605189,GS605 FILTRO COMBUSTIBLE SEPARADOR AGUA - DAF - DOOSAN - SHACMAN,189 GS605,C,Ubicaciones físicas / BD6 / Existencias,40.0
14187,34288,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00605189,GS605 FILTRO COMBUSTIBLE SEPARADOR AGUA - DAF - DOOSAN - SHACMAN,189 GS605,C,Ubicaciones físicas / BD12 / Existencias,12.0
14188,34288,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00605189,GS605 FILTRO COMBUSTIBLE SEPARADOR AGUA - DAF - DOOSAN - SHACMAN,189 GS605,C,Ubicaciones físicas / BD26 / Existencias,1.0
14189,34288,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00605189,GS605 FILTRO COMBUSTIBLE SEPARADOR AGUA - DAF - DOOSAN - SHACMAN,189 GS605,C,Ubicaciones físicas / BD11 / Existencias,3.0
14190,34288,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00605189,GS605 FILTRO COMBUSTIBLE SEPARADOR AGUA - DAF - DOOSAN - SHACMAN,189 GS605,C,Physical Locations / BD5 / Existencias,48.0
14191,34288,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00605189,GS605 FILTRO COMBUSTIBLE SEPARADOR AGUA - DAF - DOOSAN - SHACMAN,189 GS605,C,Ubicaciones físicas / BD4 / Existencias,7.0
14192,34288,Autoparts Combustible Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCS00605189,GS605 FILTRO COMBUSTIBLE SEPARADOR AGUA - DAF - DOOSAN - SHACMAN,189 GS605,C,Physical Locations / BD3 / Existencias,24.0
14193,34289,Premium Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00078136,DAC078 FILTRO AIRE CABINA - MITSUBISHI ,136 DAC078,C,Ubicaciones físicas / BD4 / Existencias,2.0
14194,34289,Premium Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00078136,DAC078 FILTRO AIRE CABINA - MITSUBISHI ,136 DAC078,C,Ubicaciones físicas / BD1 / Existencias,1.0
14195,34290,Donsson Aire Redondo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAE09066025,DA9066 FILTRO AIRE SEGURIDAD - JOHN DEERE,025 DA9066,C,Ubicaciones físicas / BD4 / Existencias,2.0
14196,34290,Donsson Aire Redondo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAE09066025,DA9066 FILTRO AIRE SEGURIDAD - JOHN DEERE,025 DA9066,C,Ubicaciones físicas / BD1 / Existencias,2.0
14197,34291,Industrias Donsson / Filtros / Importado / Aire / Autoparts Canal de Flujo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAP08139025,DA8139 FILTRO AIRE XPEC - AGCO - CATERPILLAR,025 DA8139,C,Physical Locations / BD5 / Existencias,1.0
14198,34291,Industrias Donsson / Filtros / Importado / Aire / Autoparts Canal de Flujo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAP08139025,DA8139 FILTRO AIRE XPEC - AGCO - CATERPILLAR,025 DA8139,C,Ubicaciones físicas / BD1 / Existencias,46.0
14199,34291,Industrias Donsson / Filtros / Importado / Aire / Autoparts Canal de Flujo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAP08139025,DA8139 FILTRO AIRE XPEC - AGCO - CATERPILLAR,025 DA8139,C,Ubicaciones físicas / BD7 / Existencias,6.0
14200,34291,Industrias Donsson / Filtros / Importado / Aire / Autoparts Canal de Flujo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAP08139025,DA8139 FILTRO AIRE XPEC - AGCO - CATERPILLAR,025 DA8139,C,Ubicaciones físicas / BD6 / Existencias,1.0
14201,34291,Industrias Donsson / Filtros / Importado / Aire / Autoparts Canal de Flujo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAP08139025,DA8139 FILTRO AIRE XPEC - AGCO - CATERPILLAR,025 DA8139,C,Ubicaciones físicas / BD26 / Existencias,4.0
14202,34291,Industrias Donsson / Filtros / Importado / Aire / Autoparts Canal de Flujo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAP08139025,DA8139 FILTRO AIRE XPEC - AGCO - CATERPILLAR,025 DA8139,C,Physical Locations / BD2 / Existencias,8.0
14203,34292,Donsson Aire Redondo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAE09139025,DA9139 FILTRO AIRE SEGURIDAD - AGCO - CATERPILLAR,025 DA9139,C,Physical Locations / BD2 / Existencias,7.0
14204,34292,Donsson Aire Redondo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAE09139025,DA9139 FILTRO AIRE SEGURIDAD - AGCO - CATERPILLAR,025 DA9139,C,Ubicaciones físicas / BD1 / Existencias,41.0
14205,34292,Donsson Aire Redondo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAE09139025,DA9139 FILTRO AIRE SEGURIDAD - AGCO - CATERPILLAR,025 DA9139,C,Ubicaciones físicas / BD26 / Existencias,4.0
14206,34293,Industrias Donsson / Filtros / Importado / Aire / Autoparts Canal de Flujo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAP08140025,DA8140 FILTRO AIRE XPEC - CASE - NEW HOLLAND,025 DA8140,C,Ubicaciones físicas / BD1 / Existencias,40.0
14207,34293,Industrias Donsson / Filtros / Importado / Aire / Autoparts Canal de Flujo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAP08140025,DA8140 FILTRO AIRE XPEC - CASE - NEW HOLLAND,025 DA8140,C,Ubicaciones físicas / BD6 / Existencias,7.0
14208,34293,Industrias Donsson / Filtros / Importado / Aire / Autoparts Canal de Flujo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAP08140025,DA8140 FILTRO AIRE XPEC - CASE - NEW HOLLAND,025 DA8140,C,Ubicaciones físicas / BD7 / Existencias,1.0
14209,34294,Donsson Aire Redondo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAE09140025,DA9140 FILTRO AIRE SEGURIDAD - CASE - NEW HOLLAND - ,025 DA9140,C,Physical Locations / BD3 / Existencias,1.0
14210,34294,Donsson Aire Redondo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAE09140025,DA9140 FILTRO AIRE SEGURIDAD - CASE - NEW HOLLAND - ,025 DA9140,C,Physical Locations / BD5 / Existencias,1.0
14211,34294,Donsson Aire Redondo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAE09140025,DA9140 FILTRO AIRE SEGURIDAD - CASE - NEW HOLLAND - ,025 DA9140,C,Ubicaciones físicas / BD7 / Existencias,1.0
14212,34294,Donsson Aire Redondo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAE09140025,DA9140 FILTRO AIRE SEGURIDAD - CASE - NEW HOLLAND - ,025 DA9140,C,Ubicaciones físicas / BD6 / Existencias,7.0
14213,34294,Donsson Aire Redondo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAE09140025,DA9140 FILTRO AIRE SEGURIDAD - CASE - NEW HOLLAND - ,025 DA9140,C,Physical Locations / BD2 / Existencias,16.0
14214,34294,Donsson Aire Redondo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAE09140025,DA9140 FILTRO AIRE SEGURIDAD - CASE - NEW HOLLAND - ,025 DA9140,C,Ubicaciones físicas / BD1 / Existencias,17.0
14215,34295,Industrias Donsson / Filtros / Importado / Aire / Autoparts Canal de Flujo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAP08165025,DA8165 FILTRO AIRE XPEC - MACK - CASE - VOLVO - ,025 DA8165,C,Ubicaciones físicas / BD1 / Existencias,51.0
14216,34295,Industrias Donsson / Filtros / Importado / Aire / Autoparts Canal de Flujo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAP08165025,DA8165 FILTRO AIRE XPEC - MACK - CASE - VOLVO - ,025 DA8165,C,Physical Locations / BD2 / Existencias,1.0
14217,34295,Industrias Donsson / Filtros / Importado / Aire / Autoparts Canal de Flujo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAP08165025,DA8165 FILTRO AIRE XPEC - MACK - CASE - VOLVO - ,025 DA8165,C,Physical Locations / BD3 / Existencias,1.0
14218,34295,Industrias Donsson / Filtros / Importado / Aire / Autoparts Canal de Flujo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAP08165025,DA8165 FILTRO AIRE XPEC - MACK - CASE - VOLVO - ,025 DA8165,C,Ubicaciones físicas / BD7 / Existencias,4.0
14219,34300,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00064020,DAC064 FILTRO AIRE CABINA - CHEVROLET - NISSAN ,020 DAC064,C,Ubicaciones físicas / BD9 / Existencias,1.0
14220,34301,C and M industrial Supply,1405051002-MATERIAS PRIMAS,CBA7115-480mm,PAPEL CBA7115W02C CHENTAI para internos 480mm,CBA7115-480,C,Ubicaciones físicas / BD MP / Existencias,-2.1987620058006e-16
14221,34302,C and M industrial Supply,1405051002-MATERIAS PRIMAS,CT9120NL09-590mm,PAPEL CT9120NL09 IN LIGHT GREEN 590mm,CT9120NL09-590mm,C,Ubicaciones físicas / BD MP / Existencias,739.407
14222,34303,C and M Tapa Metalica,1405051002-MATERIAS PRIMAS,TAPCON-MET,TAPA METALICA FILTRO CONICO,TAPCON-MET,C,Ubicaciones físicas / BD MP / Existencias,1358.0
14223,34304,Premium Aire Redondo,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAP08203136,DA8203 FILTRO AIRE XPEC - HINO,136 DA8203,C,Physical Locations / BD2 / Existencias,3.0
14224,34309,C AND M MALLA EXPANDIDA,1405051002-MATERIAS PRIMAS,LADEC24B49,MALLA CHINA GALV.CAL 24 DE 49 MM,M24B49 CHINA,C,Ubicaciones físicas / BD MP / Existencias,4141.52
14225,34312,Autoparts Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLE01009189,G1009 FILTRO ACEITE - HINO DUTRO,189 G1009,C,Ubicaciones físicas / BD8 / Existencias,5.0
14226,34312,Autoparts Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLE01009189,G1009 FILTRO ACEITE - HINO DUTRO,189 G1009,C,Physical Locations / BD5 / Existencias,12.0
14227,34312,Autoparts Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLE01009189,G1009 FILTRO ACEITE - HINO DUTRO,189 G1009,C,Physical Locations / BD2 / Existencias,24.0
14228,34312,Autoparts Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLE01009189,G1009 FILTRO ACEITE - HINO DUTRO,189 G1009,C,Ubicaciones físicas / BD6 / Existencias,6.0
14229,34312,Autoparts Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLE01009189,G1009 FILTRO ACEITE - HINO DUTRO,189 G1009,C,Physical Locations / BD3 / Existencias,3.0
14230,34312,Autoparts Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLE01009189,G1009 FILTRO ACEITE - HINO DUTRO,189 G1009,C,Ubicaciones físicas / BD1 / Existencias,116.0
14231,34312,Autoparts Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLE01009189,G1009 FILTRO ACEITE - HINO DUTRO,189 G1009,C,Ubicaciones físicas / BD7 / Existencias,7.0
14232,34313,Autoparts Combustible Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE01010189,G1010 FILTRO COMBUSTIBLE SEPARADOR - HINO DUTRO,189 G1010,C,Ubicaciones físicas / BD1 / Existencias,95.0
14233,34313,Autoparts Combustible Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE01010189,G1010 FILTRO COMBUSTIBLE SEPARADOR - HINO DUTRO,189 G1010,C,Physical Locations / BD5 / Existencias,11.0
14234,34313,Autoparts Combustible Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE01010189,G1010 FILTRO COMBUSTIBLE SEPARADOR - HINO DUTRO,189 G1010,C,Physical Locations / BD3 / Existencias,3.0
14235,34313,Autoparts Combustible Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE01010189,G1010 FILTRO COMBUSTIBLE SEPARADOR - HINO DUTRO,189 G1010,C,Ubicaciones físicas / BD6 / Existencias,11.0
14236,34313,Autoparts Combustible Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE01010189,G1010 FILTRO COMBUSTIBLE SEPARADOR - HINO DUTRO,189 G1010,C,Ubicaciones físicas / BD7 / Existencias,6.0
14237,34313,Autoparts Combustible Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE01010189,G1010 FILTRO COMBUSTIBLE SEPARADOR - HINO DUTRO,189 G1010,C,Ubicaciones físicas / BD8 / Existencias,5.0
14238,34313,Autoparts Combustible Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE01010189,G1010 FILTRO COMBUSTIBLE SEPARADOR - HINO DUTRO,189 G1010,C,Physical Locations / BD2 / Existencias,20.0
14239,34314,Autoparts Combustible Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE01011189,G1011 FILTRO COMBUSTIBLE - HINO,189 G1011,C,Physical Locations / BD5 / Existencias,10.0
14240,34314,Autoparts Combustible Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE01011189,G1011 FILTRO COMBUSTIBLE - HINO,189 G1011,C,Ubicaciones físicas / BD1 / Existencias,97.0
14241,34314,Autoparts Combustible Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE01011189,G1011 FILTRO COMBUSTIBLE - HINO,189 G1011,C,Physical Locations / BD2 / Existencias,30.0
14242,34314,Autoparts Combustible Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE01011189,G1011 FILTRO COMBUSTIBLE - HINO,189 G1011,C,Ubicaciones físicas / BD8 / Existencias,10.0
14243,34314,Autoparts Combustible Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE01011189,G1011 FILTRO COMBUSTIBLE - HINO,189 G1011,C,Physical Locations / BD3 / Existencias,3.0
14244,34314,Autoparts Combustible Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE01011189,G1011 FILTRO COMBUSTIBLE - HINO,189 G1011,C,Ubicaciones físicas / BD6 / Existencias,5.0
14245,34314,Autoparts Combustible Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,DCE01011189,G1011 FILTRO COMBUSTIBLE - HINO,189 G1011,C,Ubicaciones físicas / BD7 / Existencias,9.0
14246,34315,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18137025,"DA8137UHE FILTRO AIRE ALTA EFICIENCIA - KENWORTH 15""",025 DA8137UHE,C,Ubicaciones físicas / BD1 / Existencias,38.0
14247,34315,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18137025,"DA8137UHE FILTRO AIRE ALTA EFICIENCIA - KENWORTH 15""",025 DA8137UHE,C,Ubicaciones físicas / BD4 / Existencias,2.0
14248,34315,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18137025,"DA8137UHE FILTRO AIRE ALTA EFICIENCIA - KENWORTH 15""",025 DA8137UHE,C,Physical Locations / BD3 / Existencias,3.0
14249,34315,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18137025,"DA8137UHE FILTRO AIRE ALTA EFICIENCIA - KENWORTH 15""",025 DA8137UHE,C,Ubicaciones físicas / BD42 / Existencias,8.0
14250,34315,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18137025,"DA8137UHE FILTRO AIRE ALTA EFICIENCIA - KENWORTH 15""",025 DA8137UHE,C,Ubicaciones físicas / BD9 / Existencias,10.0
14251,34315,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18137025,"DA8137UHE FILTRO AIRE ALTA EFICIENCIA - KENWORTH 15""",025 DA8137UHE,C,Ubicaciones físicas / BD7 / Existencias,4.0
14252,34315,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18137025,"DA8137UHE FILTRO AIRE ALTA EFICIENCIA - KENWORTH 15""",025 DA8137UHE,C,Physical Locations / BD2 / Existencias,3.0
14253,34315,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18137025,"DA8137UHE FILTRO AIRE ALTA EFICIENCIA - KENWORTH 15""",025 DA8137UHE,C,Ubicaciones físicas / BD8 / Existencias,1.0
14254,34316,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18009025,DA8009UHE FILTRO AIRE ALTA EFICIENCIA - JAC - SHACMAN ,025 DA8009UHE,C,Ubicaciones físicas / BD1 / Existencias,35.0
14255,34316,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB18009025,DA8009UHE FILTRO AIRE ALTA EFICIENCIA - JAC - SHACMAN ,025 DA8009UHE,C,Physical Locations / BD2 / Existencias,1.0
14256,34317,Lacorpack Caja,1405051002-MATERIAS PRIMAS,CJ2035B,CAJA 20X20X35 BLANCA,COD FAB,C,Ubicaciones físicas / BD MP / Existencias,184.0
14257,34318,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00211020,DAC211 FILTRO AIRE CABINA - SHACMAN,020 DAC211,C,Ubicaciones físicas / BD8 / Existencias,1.0
14258,34318,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00211020,DAC211 FILTRO AIRE CABINA - SHACMAN,020 DAC211,C,Physical Locations / BD3 / Existencias,2.0
14259,34318,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00211020,DAC211 FILTRO AIRE CABINA - SHACMAN,020 DAC211,C,Ubicaciones físicas / BD1 / Existencias,36.0
14260,34318,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00211020,DAC211 FILTRO AIRE CABINA - SHACMAN,020 DAC211,C,Ubicaciones físicas / BD7 / Existencias,3.0
14261,34318,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00211020,DAC211 FILTRO AIRE CABINA - SHACMAN,020 DAC211,C,Ubicaciones físicas / BD6 / Existencias,2.0
14262,34318,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00211020,DAC211 FILTRO AIRE CABINA - SHACMAN,020 DAC211,C,Ubicaciones físicas / BD9 / Existencias,6.0
14263,34318,Otros Aire Cuadrado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DAC00211020,DAC211 FILTRO AIRE CABINA - SHACMAN,020 DAC211,C,Ubicaciones físicas / BD11 / Existencias,13.0
14264,34319,C and M industrial Supply,1405051002-MATERIAS PRIMAS,CBA7115-400mm,PAPEL CBA7115W02C CHENTAI para internos 400mm,CBA7115-400,C,Physical Locations / BD MP / Entrada,-1.26217744835362e-29
14265,34319,C and M industrial Supply,1405051002-MATERIAS PRIMAS,CBA7115-400mm,PAPEL CBA7115W02C CHENTAI para internos 400mm,CBA7115-400,C,Ubicaciones físicas / BD MP / Existencias,24.0
14266,34320,C and M industrial Supply,1405051002-MATERIAS PRIMAS,CBA7115-560mm,PAPEL CBA7115W02C CHENTAI para internos 560mm,CBA7115-560,C,Ubicaciones físicas / BD MP / Existencias,204.596
14267,34321,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB19009025,DA9009A FILTRO AIRE SEGURIDAD - SHACMAN,025 DA9009A,C,Ubicaciones físicas / BD7 / Existencias,1.0
14268,34322,Lacorpack Caja,1405051002-MATERIAS PRIMAS,CJ2433B,CAJA 24x33 BLANCA,COD FAB,C,Ubicaciones físicas / BD MP / Existencias,970.0
14269,34324,Autoparts Aceite Sellado,1435050712-COMPRAS FILTROS COMERCIALIZADO,DLS00052189,GS052 FILTRO ACEITE - MAZDA - KIA -KUBOTA,189 GS052,C,Ubicaciones físicas / BD4 / Existencias,17.0
