,store_name,product_ref,año,semana_num,num_facturas,EMA,demanda_ajustada,desviacion_ema%,coef_ventas,producto_costo_unitario
2782,0,DAB04654025,0.0,0,0.0,0.0,0.0,0.0,0.0,22219.78
2783,SUCURSAL BARRANQUILLA,DAB04663025,2025.0,37,4.0,1.933422,5.0,0.36,4.8,8053.86
2784,SUCURSAL CALI,DAB04663025,2025.0,37,1.0,2.356269,1.0,0.5,7.448275862068966,8053.86
2785,SUCURSAL CALI,DAB04666025,2025.0,37,1.0,7.156804,10.0,0.37,5.023255813953488,8104.21
2786,SUCURSAL NORTE,DAB04671025,2025.0,37,1.0,1.470861,5.0,0.39,3.272727272727273,8415.77
2787,SUCURSAL VALLADOLID,DAB04671025,2025.0,37,1.0,0.88667,1.0,0.76,12.0,8415.77
2788,SUCURSAL BARRANQUILLA,DAB04688025,2025.0,37,1.0,2.94441,1.0,0.25,2.769230769230769,16911.66
2789,SUCURSAL CALI,DAB04688025,2025.0,37,1.0,1.400387,1.0,0.32,6.0,16911.66
2790,SUCURSAL CALLE 6,DAB04688025,2025.0,37,1.0,0.760892,1.0,0.29,4.5,16911.66
2791,0,DAB04689025,0.0,0,0.0,0.0,0.0,0.0,0.0,24818.68
2792,SUCURSAL BARRANQUILLA,DAB04690025,2025.0,37,1.0,3.543874,2.0,0.25,1.5384615384615385,12683.06
2793,SUCURSAL CALI,DAB04690025,2025.0,37,1.0,9.068307,12.0,0.58,4.95,12683.06
2794,SUCURSAL CALLE 6,DAB04690025,2025.0,37,5.0,7.073084,16.0,0.39,6.268656716417911,12683.06
2795,SUCURSAL MEDELLIN,DAB04690025,2025.0,37,5.0,17.183729,28.0,0.21,2.521008403361345,12683.06
2796,PRINCIPAL COTA,DAB04702025,2025.0,37,1.0,0.530167,1.0,0.51,9.0,16161.0
2797,SUCURSAL CALLE 6,DAB04702025,2025.0,37,1.0,2.322324,1.0,0.39,5.0,16161.0
2798,SUCURSAL BARRANQUILLA,DAB04728025,2025.0,37,1.0,1.698658,2.0,0.23,2.2857142857142856,20385.45
2799,SUCURSAL CALI,DAB04728025,2025.0,37,1.0,6.326763,2.0,0.26,4.909090909090909,20385.45
2800,SUCURSAL BUCARAMANGA,DAB04738025,2025.0,37,2.0,0.541009,2.0,7.27,12.0,9881.16
2801,0,DAB04772025,0.0,0,0.0,0.0,0.0,0.0,0.0,8017.17
2802,SUCURSAL BARRANQUILLA,DAB04780025,2025.0,37,1.0,0.203234,1.0,13886.4,0.0,17902.61
2803,SUCURSAL CALLE 6,DAB04780025,2025.0,37,1.0,0.313659,1.0,0.76,12.0,17902.61
2804,PRINCIPAL COTA,DAB04783025,2025.0,37,1.0,2.361243,6.0,0.41,7.7142857142857135,11951.86
2805,SUCURSAL BARRANQUILLA,DAB04783025,2025.0,37,1.0,2.907358,1.0,0.14,2.048780487804878,11951.86
2806,SUCURSAL CALI,DAB04783025,2025.0,37,2.0,4.528806,2.0,0.62,6.0,11951.86
2807,SUCURSAL CALLE 6,DAB04783025,2025.0,37,3.0,5.218981,3.0,0.49,3.8918918918918917,11951.86
2808,SUCURSAL MEDELLIN,DAB04783025,2025.0,37,2.0,6.25683,4.0,0.4,2.6666666666666665,11951.86
2809,SUCURSAL NORTE,DAB04783025,2025.0,37,4.0,3.173728,4.0,0.25,4.153846153846154,11951.86
2810,SUCURSAL VALLADOLID,DAB04783025,2025.0,37,1.0,0.994206,1.0,0.27,2.0,11951.86
2811,SUCURSAL BUCARAMANGA,DAB04788025,2025.0,37,1.0,4.17258,12.0,0.32,4.340425531914894,11364.7
2812,SUCURSAL MEDELLIN,DAB04788025,2025.0,37,1.0,3.04236,1.0,0.29,5.0,11364.7
2813,0,DAB04793025,0.0,0,0.0,0.0,0.0,0.0,0.0,6234.21
2814,PRINCIPAL COTA,DAB04805025,2025.0,37,1.0,0.414706,1.0,0.47,6.0,10232.58
2815,SUCURSAL BUCARAMANGA,DAB04805025,2025.0,37,1.0,1.842128,2.0,0.33,4.114285714285715,10232.58
2816,SUCURSAL CALI,DAB04805025,2025.0,37,2.0,2.764346,9.0,0.78,5.538461538461539,10232.58
2817,SUCURSAL MEDELLIN,DAB04805025,2025.0,37,1.0,1.328695,1.0,0.29,4.909090909090909,10232.58
2818,0,DAB04816025,0.0,0,0.0,0.0,0.0,0.0,0.0,21210.1
2819,0,DAB04832025,0.0,0,0.0,0.0,0.0,0.0,0.0,13270.8
2820,SUCURSAL BUCARAMANGA,DAB04852025,2025.0,37,1.0,3.461694,6.0,0.33,3.391304347826087,15775.79
2821,SUCURSAL MEDELLIN,DAB04852025,2025.0,37,1.0,1.071984,1.0,0.29,3.5999999999999996,15775.79
2822,0,DAB04861025,0.0,0,0.0,0.0,0.0,0.0,0.0,14658.22
2823,SUCURSAL BARRANQUILLA,DAB04864025,2025.0,37,2.0,2.301454,3.0,0.42,3.4285714285714284,11844.58
2824,SUCURSAL BUCARAMANGA,DAB04864025,2025.0,37,1.0,2.91005,12.0,0.86,12.0,11844.58
2825,SUCURSAL CALI,DAB04864025,2025.0,37,1.0,0.740417,3.0,1.18,12.0,11844.58
2826,SUCURSAL MEDELLIN,DAB04864025,2025.0,37,2.0,1.655185,2.0,0.8,9.0,11844.58
2827,SUCURSAL BARRANQUILLA,DAB04869025,2025.0,37,4.0,5.703849,6.0,0.2,1.8823529411764706,12968.71
2828,SUCURSAL BUCARAMANGA,DAB04869025,2025.0,37,1.0,5.472735,12.0,0.29,3.84,12968.71
2829,SUCURSAL CALLE 6,DAB04869025,2025.0,37,2.0,1.869342,2.0,0.44,3.7894736842105265,12968.71
2830,SUCURSAL VALLADOLID,DAB04869025,2025.0,37,1.0,0.716702,1.0,0.82,12.0,12968.71
2831,SUCURSAL BARRANQUILLA,DAB04872025,2025.0,37,1.0,0.668581,1.0,1.04,7.636363636363637,17387.28
2832,SUCURSAL BUCARAMANGA,DAB04872025,2025.0,37,1.0,3.253871,12.0,0.62,9.12,17387.28
2833,0,DAB04873025,0.0,0,0.0,0.0,0.0,0.0,0.0,29541.23
2834,SUCURSAL BARRANQUILLA,DAB04881025,2025.0,37,2.0,3.117018,2.0,0.21,2.8235294117647056,16040.87
2835,SUCURSAL CALLE 6,DAB04881025,2025.0,37,3.0,3.574283,3.0,0.28,3.8571428571428568,16040.87
2836,SUCURSAL MEDELLIN,DAB04881025,2025.0,37,1.0,3.052062,2.0,0.2,3.3488372093023253,16040.87
2837,0,DAB04886025,0.0,0,0.0,0.0,0.0,0.0,0.0,12599.14
2838,SUCURSAL BUCARAMANGA,DAB04887025,2025.0,37,1.0,0.652543,3.0,0.87,12.0,30239.74
2839,SUCURSAL MEDELLIN,DAB04909025,2025.0,37,1.0,0.722526,1.0,0.38,6.0,31344.07
2840,SUCURSAL BARRANQUILLA,DAB04919025,2025.0,37,1.0,0.20675,1.0,28979.97,0.0,23482.57
2841,PRINCIPAL COTA,DAB04926025,2025.0,37,1.0,0.38045,1.0,1.45,12.0,19112.68
2842,SUCURSAL BARRANQUILLA,DAB04926025,2025.0,37,1.0,3.104551,3.0,0.18,2.918918918918919,19112.68
2843,SUCURSAL BUCARAMANGA,DAB04926025,2025.0,37,2.0,2.804945,8.0,0.23,3.272727272727273,19112.68
2844,SUCURSAL CALLE 6,DAB04926025,2025.0,37,1.0,2.137233,1.0,0.23,3.230769230769231,19112.68
2845,SUCURSAL MEDELLIN,DAB04926025,2025.0,37,1.0,5.061478,2.0,0.2,3.1578947368421053,19112.68
2846,0,DAB04932025,0.0,0,0.0,0.0,0.0,0.0,0.0,11864.02
2847,PRINCIPAL COTA,DAB04937025,2025.0,37,2.0,2.197894,2.0,0.51,7.090909090909091,11527.63
2848,SUCURSAL BUCARAMANGA,DAB04937025,2025.0,37,1.0,2.124315,1.0,0.3,2.7692307692307696,11527.63
2849,SUCURSAL CALI,DAB04937025,2025.0,37,1.0,1.683458,6.0,3.85,3.0,11527.63
2850,SUCURSAL VALLADOLID,DAB04937025,2025.0,37,1.0,1.555485,1.0,0.29,2.608695652173913,11527.63
2851,SUCURSAL BARRANQUILLA,DAB04946025,2025.0,37,2.0,3.341238,6.0,0.32,4.173913043478261,10220.85
2852,PRINCIPAL COTA,DAB04957025,2025.0,37,1.0,0.98265,1.0,0.51,6.0,17816.04
2853,SUCURSAL VALLADOLID,DAB04957025,2025.0,37,2.0,3.940414,4.0,0.36,2.8235294117647056,17816.04
2854,0,DAB04967025,0.0,0,0.0,0.0,0.0,0.0,0.0,33597.5
2855,PRINCIPAL COTA,DAB04968025,2025.0,37,1.0,2.809829,6.0,0.25,3.7894736842105265,10352.73
2856,SUCURSAL CALI,DAB04968025,2025.0,37,1.0,3.250605,12.0,0.35,6.857142857142857,10352.73
2857,SUCURSAL CALLE 6,DAB04968025,2025.0,37,1.0,1.92445,2.0,0.2,3.652173913043478,10352.73
2858,SUCURSAL MEDELLIN,DAB04968025,2025.0,37,2.0,1.271554,4.0,0.67,4.0,10352.73
2859,SUCURSAL NORTE,DAB04968025,2025.0,37,1.0,0.596514,1.0,0.65,6.0,10352.73
2860,0,DAB04969025,0.0,0,0.0,0.0,0.0,0.0,0.0,22985.63
2861,0,DAB04973025,0.0,0,0.0,0.0,0.0,0.0,0.0,8603.43
2862,SUCURSAL CALLE 6,DAB04978025,2025.0,37,2.0,1.199896,2.0,0.42,4.285714285714286,14130.48
2863,SUCURSAL MEDELLIN,DAB04978025,2025.0,37,1.0,1.630201,2.0,0.77,10.5,14130.48
2864,PRINCIPAL COTA,DAB04982025,2025.0,37,1.0,2.063651,1.0,0.28,5.333333333333333,24978.02
2865,SUCURSAL BARRANQUILLA,DAB04982025,2025.0,37,5.0,13.123166,9.0,0.21,2.655737704918033,24978.02
2866,SUCURSAL BUCARAMANGA,DAB04982025,2025.0,37,3.0,3.542363,3.0,0.3,4.656716417910448,24978.02
2867,SUCURSAL CALLE 6,DAB04982025,2025.0,37,4.0,9.060664,7.0,0.2,3.7419354838709675,24978.02
2868,SUCURSAL MEDELLIN,DAB04982025,2025.0,37,1.0,6.099128,1.0,0.28,3.75,24978.02
2869,SUCURSAL NORTE,DAB04982025,2025.0,37,1.0,1.105601,2.0,0.29,4.0,24978.02
2870,SUCURSAL VALLADOLID,DAB04982025,2025.0,37,1.0,3.146387,2.0,0.47,8.372093023255813,24978.02
2871,0,DAB05739025,0.0,0,0.0,0.0,0.0,0.0,0.0,24120.74
2872,0,DAB08002025,0.0,0,0.0,0.0,0.0,0.0,0.0,24172.13
2873,SUCURSAL NORTE,DAB08003025,2025.0,37,1.0,0.2,1.0,0.0,0.0,17380.5
2874,SUCURSAL CALLE 6,DAB08007025,2025.0,37,1.0,0.230382,1.0,0.89,12.0,19703.04
2875,SUCURSAL MEDELLIN,DAB08007025,2025.0,37,1.0,1.219598,4.0,0.44,5.142857142857142,19703.04
2876,0,DAB08009025,0.0,0,0.0,0.0,0.0,0.0,0.0,45492.4
2877,PRINCIPAL COTA,DAB08010025,2025.0,37,1.0,0.763146,1.0,0.41,5.142857142857142,39754.24
2878,SUCURSAL BUCARAMANGA,DAB08010025,2025.0,37,1.0,4.580657,5.0,0.25,4.888888888888889,39754.24
2879,SUCURSAL CALLE 6,DAB08010025,2025.0,37,3.0,3.159352,3.0,0.54,6.428571428571428,39754.24
2880,SUCURSAL VALLADOLID,DAB08010025,2025.0,37,1.0,2.510206,4.0,0.35,5.333333333333333,39754.24
2881,SUCURSAL NORTE,DAB08011025,2025.0,37,1.0,0.486261,1.0,0.31,3.0,16785.76
2882,0,DAB08016025,0.0,0,0.0,0.0,0.0,0.0,0.0,58337.09
2883,0,DAB08019025,0.0,0,0.0,0.0,0.0,0.0,0.0,28607.25
2884,0,DAB08021025,0.0,0,0.0,0.0,0.0,0.0,0.0,4856.01
2885,PRINCIPAL COTA,DAB08026025,2025.0,37,1.0,0.2,1.0,0.0,0.0,25309.41
2886,SUCURSAL CALLE 6,DAB08026025,2025.0,37,1.0,0.4,2.0,0.0,0.0,25309.41
2887,SUCURSAL BUCARAMANGA,DAB08027025,2025.0,37,1.0,1.609184,2.0,0.42,7.304347826086956,35308.46
2888,SUCURSAL CALLE 6,DAB08027025,2025.0,37,2.0,1.376181,2.0,0.49,6.75,35308.46
2889,0,DAB08030025,0.0,0,0.0,0.0,0.0,0.0,0.0,78761.12
2890,SUCURSAL BARRANQUILLA,DAB08031025,2025.0,37,1.0,2.256478,1.0,0.22,3.36,17955.23
2891,SUCURSAL CALLE 6,DAB08031025,2025.0,37,1.0,2.263648,4.0,0.24,2.6666666666666665,17955.23
2892,0,DAB08032115,0.0,0,0.0,0.0,0.0,0.0,0.0,6807.5
2893,0,DAB08032136,0.0,0,0.0,0.0,0.0,0.0,0.0,18798.22
2894,SUCURSAL BARRANQUILLA,DAB08037025,2025.0,37,3.0,5.068827,8.0,0.52,4.615384615384615,33506.24
2895,SUCURSAL BUCARAMANGA,DAB08037025,2025.0,37,1.0,2.71375,8.0,0.59,9.818181818181818,33506.24
2896,SUCURSAL CALI,DAB08037025,2025.0,37,1.0,0.597841,2.0,1.17,8.0,33506.24
2897,SUCURSAL MEDELLIN,DAB08037025,2025.0,37,2.0,3.421416,2.0,0.56,6.620689655172415,33506.24
2898,0,DAB08044025,0.0,0,0.0,0.0,0.0,0.0,0.0,11868.26
2899,SUCURSAL BUCARAMANGA,DAB08051025,2025.0,37,2.0,4.45371,14.0,0.45,6.782608695652174,26959.71
2900,SUCURSAL MEDELLIN,DAB08051025,2025.0,37,2.0,12.109634,2.0,0.42,5.587786259541985,26959.71
2901,SUCURSAL VALLADOLID,DAB08051025,2025.0,37,1.0,1.066428,4.0,0.38,4.0,26959.71
2902,0,DAB08053025,0.0,0,0.0,0.0,0.0,0.0,0.0,31531.85
2903,SUCURSAL BARRANQUILLA,DAB08055025,2025.0,37,1.0,1.352313,2.0,0.46,5.333333333333333,73666.16
2904,SUCURSAL BARRANQUILLA,DAB08056025,2025.0,37,2.0,1.787763,3.0,1.15,4.0,26842.03
2905,SUCURSAL CALI,DAB08056025,2025.0,37,1.0,2.458386,1.0,0.9,5.3999999999999995,26842.03
2906,SUCURSAL CALLE 6,DAB08056025,2025.0,37,2.0,1.677171,2.0,0.57,7.199999999999999,26842.03
2907,SUCURSAL NORTE,DAB08056025,2025.0,37,1.0,1.320771,1.0,0.15,2.4,26842.03
2908,SUCURSAL VALLADOLID,DAB08056025,2025.0,37,1.0,3.309816,3.0,0.44,4.363636363636363,26842.03
2909,0,DAB08057025,0.0,0,0.0,0.0,0.0,0.0,0.0,44393.42
2910,0,DAB08059025,0.0,0,0.0,0.0,0.0,0.0,0.0,59804.81
2911,0,DAB08060025,0.0,0,0.0,0.0,0.0,0.0,0.0,18348.31
2912,0,DAB08062025,0.0,0,0.0,0.0,0.0,0.0,0.0,33197.48
2913,0,DAB08063025,0.0,0,0.0,0.0,0.0,0.0,0.0,27790.73
2914,0,DAB08068025,0.0,0,0.0,0.0,0.0,0.0,0.0,29449.59
2915,SUCURSAL CALLE 6,DAB08069025,2025.0,37,1.0,0.247051,1.0,0.72,12.0,65372.62
2916,0,DAB08070025,0.0,0,0.0,0.0,0.0,0.0,0.0,54850.88
2917,SUCURSAL CALI,DAB08078025,2025.0,37,1.0,0.203542,1.0,15208.47,0.0,49591.34
2918,0,DAB08079025,0.0,0,0.0,0.0,0.0,0.0,0.0,40351.34
2919,SUCURSAL BUCARAMANGA,DAB08080025,2025.0,37,1.0,1.23516,6.0,0.91,12.0,23719.51
2920,SUCURSAL CALLE 6,DAB08080025,2025.0,37,1.0,0.426662,2.0,0.76,12.0,23719.51
2921,SUCURSAL MEDELLIN,DAB08086025,2025.0,37,2.0,0.858412,4.0,177956.21,0.0,35194.65
2922,0,DAB08087025,0.0,0,0.0,0.0,0.0,0.0,0.0,49826.12
2923,SUCURSAL BARRANQUILLA,DAB08093025,2025.0,37,1.0,1.923709,2.0,0.32,2.5263157894736845,68944.74
2924,SUCURSAL BUCARAMANGA,DAB08093025,2025.0,37,1.0,2.739954,1.0,0.48,7.304347826086956,68944.74
2925,SUCURSAL CALLE 6,DAB08093025,2025.0,37,2.0,1.377894,3.0,0.53,6.0,68944.74
2926,0,DAB08098025,0.0,0,0.0,0.0,0.0,0.0,0.0,88864.86
2927,0,DAB08099025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2928,0,DAB08107025,0.0,0,0.0,0.0,0.0,0.0,0.0,69242.13
2929,PRINCIPAL COTA,DAB08108025,2025.0,37,1.0,1.00526,1.0,0.59,7.578947368421053,20187.1
2930,SUCURSAL BARRANQUILLA,DAB08108025,2025.0,37,2.0,1.154445,2.0,0.57,9.0,20187.1
2931,SUCURSAL BUCARAMANGA,DAB08108025,2025.0,37,1.0,3.754321,12.0,0.41,5.538461538461539,20187.1
2932,SUCURSAL CALLE 6,DAB08108025,2025.0,37,2.0,4.161124,3.0,0.34,4.444444444444445,20187.1
2933,SUCURSAL MEDELLIN,DAB08108025,2025.0,37,1.0,1.791848,4.0,0.29,3.75,20187.1
2934,SUCURSAL NORTE,DAB08108025,2025.0,37,1.0,2.13231,2.0,0.32,4.363636363636363,20187.1
2935,SUCURSAL VALLADOLID,DAB08108025,2025.0,37,1.0,1.36685,1.0,0.21,2.8235294117647056,20187.1
2936,0,DAB08113025,0.0,0,0.0,0.0,0.0,0.0,0.0,58343.38
2937,SUCURSAL BARRANQUILLA,DAB08114025,2025.0,37,1.0,0.334653,1.0,0.51,6.0,17669.9
2938,SUCURSAL BUCARAMANGA,DAB08115025,2025.0,37,1.0,2.500216,4.0,0.75,12.0,13954.11
2939,SUCURSAL CALI,DAB08115025,2025.0,37,1.0,0.202072,1.0,8894.39,0.0,13954.11
2940,SUCURSAL NORTE,DAB08115025,2025.0,37,1.0,1.297538,4.0,0.5,6.857142857142857,13954.11
2941,SUCURSAL VALLADOLID,DAB08115025,2025.0,37,1.0,3.62141,2.0,0.32,3.9272727272727277,13954.11
2942,SUCURSAL CALI,DAB08118025,2025.0,37,1.0,0.600056,3.0,207.46,0.0,44714.65
2943,SUCURSAL VALLADOLID,DAB08118025,2025.0,37,1.0,0.206752,1.0,28992.27,0.0,44714.65
2944,SUCURSAL CALLE 6,DAB08120025,2025.0,37,1.0,1.838551,8.0,1.03,8.0,74699.71
2945,0,DAB08121025,0.0,0,0.0,0.0,0.0,0.0,0.0,34044.8
2946,0,DAB08122025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2947,0,DAB08123025,0.0,0,0.0,0.0,0.0,0.0,0.0,31714.27
2948,SUCURSAL MEDELLIN,DAB08126025,2025.0,37,1.0,0.200618,1.0,2654.32,0.0,51054.0
2949,0,DAB08129025,0.0,0,0.0,0.0,0.0,0.0,0.0,20537.68
2950,SUCURSAL BARRANQUILLA,DAB08131025,2025.0,37,1.0,0.453744,2.0,1.4,12.0,17383.49
2951,SUCURSAL MEDELLIN,DAB08131025,2025.0,37,1.0,0.57795,1.0,0.3,5.142857142857142,17383.49
2952,0,DAB08133025,0.0,0,0.0,0.0,0.0,0.0,0.0,49910.65
2953,0,DAB08134025,0.0,0,0.0,0.0,0.0,0.0,0.0,26152.35
2954,0,DAB08136025,0.0,0,0.0,0.0,0.0,0.0,0.0,24065.28
2955,0,DAB08137025,0.0,0,0.0,0.0,0.0,0.0,0.0,106601.74
2956,0,DAB08138025,0.0,0,0.0,0.0,0.0,0.0,0.0,69060.46
2957,0,DAB08144025,0.0,0,0.0,0.0,0.0,0.0,0.0,46213.99
2958,0,DAB08145025,0.0,0,0.0,0.0,0.0,0.0,0.0,36932.61
2959,SUCURSAL CALLE 6,DAB08146025,2025.0,37,1.0,0.436215,1.0,0.37,4.0,50834.99
2960,0,DAB08150025,0.0,0,0.0,0.0,0.0,0.0,0.0,27592.26
2961,SUCURSAL BARRANQUILLA,DAB08151025,2025.0,37,3.0,1.965606,5.0,0.24,1.8461538461538463,26159.01
2962,SUCURSAL CALLE 6,DAB08151025,2025.0,37,2.0,0.445824,2.0,196770.03,0.0,26159.01
2963,SUCURSAL BARRANQUILLA,DAB08152025,2025.0,37,1.0,1.389384,2.0,0.27,2.7692307692307696,16349.18
2964,SUCURSAL BARRANQUILLA,DAB08154025,2025.0,37,1.0,0.490762,1.0,0.29,4.8,24716.75
2965,0,DAB08155025,0.0,0,0.0,0.0,0.0,0.0,0.0,45691.48
2966,0,DAB08158025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2967,PRINCIPAL COTA,DAB08161025,2025.0,37,1.0,0.917105,1.0,0.26,4.0,17481.48
2968,SUCURSAL BARRANQUILLA,DAB08161025,2025.0,37,1.0,0.593774,2.0,0.5,6.0,17481.48
2969,SUCURSAL CALLE 6,DAB08161025,2025.0,37,1.0,0.431462,1.0,0.23,3.0,17481.48
2970,SUCURSAL MEDELLIN,DAB08161025,2025.0,37,1.0,0.81553,1.0,0.24,4.5,17481.48
2971,SUCURSAL VALLADOLID,DAB08161025,2025.0,37,1.0,1.056079,1.0,0.47,6.0,17481.48
2972,SUCURSAL VALLADOLID,DAB08162025,2025.0,37,1.0,0.241957,1.0,0.84,12.0,25183.2
2973,SUCURSAL BARRANQUILLA,DAB08166025,2025.0,37,1.0,0.897574,1.0,0.48,3.6923076923076925,41584.36
2974,SUCURSAL MEDELLIN,DAB08166025,2025.0,37,1.0,0.51114,2.0,0.44,6.0,41584.36
2975,PRINCIPAL COTA,DAB08168025,2025.0,37,1.0,1.54164,2.0,0.53,7.5,18729.84
2976,SUCURSAL BUCARAMANGA,DAB08168025,2025.0,37,1.0,11.956677,15.0,0.27,3.306122448979592,18729.84
2977,SUCURSAL CALI,DAB08168025,2025.0,37,1.0,8.599886,36.0,0.68,11.076923076923077,18729.84
2978,SUCURSAL VALLADOLID,DAB08168025,2025.0,37,5.0,9.65999,16.0,0.17,3.375,18729.84
2979,SUCURSAL BARRANQUILLA,DAB08169025,2025.0,37,1.0,0.289906,1.0,0.76,12.0,26636.7
2980,SUCURSAL BUCARAMANGA,DAB08169025,2025.0,37,1.0,2.545637,12.0,1.43,8.0,26636.7
2981,PRINCIPAL COTA,DAB08170025,2025.0,37,2.0,3.52265,3.0,0.46,8.571428571428571,16758.17
2982,SUCURSAL BUCARAMANGA,DAB08170025,2025.0,37,1.0,4.611064,12.0,0.38,6.545454545454546,16758.17
2983,SUCURSAL CALI,DAB08170025,2025.0,37,1.0,2.208971,2.0,0.46,6.75,16758.17
2984,SUCURSAL CALLE 6,DAB08170025,2025.0,37,1.0,2.456784,2.0,0.18,2.6666666666666665,16758.17
2985,SUCURSAL MEDELLIN,DAB08170025,2025.0,37,2.0,4.987557,13.0,0.24,3.0588235294117645,16758.17
2986,SUCURSAL VALLADOLID,DAB08170025,2025.0,37,1.0,1.567121,1.0,0.28,2.857142857142857,16758.17
2987,0,DAB08176025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2988,SUCURSAL CALLE 6,DAB08177025,2025.0,37,1.0,0.430492,1.0,0.71,3.0,39888.02
2989,0,DAB08178025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2990,0,DAB08179025,0.0,0,0.0,0.0,0.0,0.0,0.0,80228.57
2991,SUCURSAL NORTE,DAB08180025,2025.0,37,1.0,1.2,6.0,0.0,0.0,11277.72
2992,0,DAB08182025,0.0,0,0.0,0.0,0.0,0.0,0.0,98619.69
2993,PRINCIPAL COTA,DAB08184025,2025.0,37,1.0,0.991212,2.0,0.47,4.363636363636364,40663.48
2994,SUCURSAL BUCARAMANGA,DAB08184025,2025.0,37,1.0,1.19116,1.0,0.66,12.0,40663.48
2995,SUCURSAL MEDELLIN,DAB08184025,2025.0,37,1.0,1.743694,3.0,0.16,2.8235294117647056,40663.48
2996,SUCURSAL VALLADOLID,DAB08184025,2025.0,37,1.0,2.879174,3.0,0.28,3.4285714285714284,40663.48
2997,SUCURSAL MEDELLIN,DAB08185025,2025.0,37,1.0,0.200348,1.0,1495.84,0.0,34367.64
2998,0,DAB08186025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2999,0,DAB08188025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0,DAB08189025,0.0,0,0.0,0.0,0.0,0.0,0.0,59956.36
3001,SUCURSAL BUCARAMANGA,DAB08190025,2025.0,37,1.0,2.41844,12.0,79183.58,0.0,22069.66
3002,SUCURSAL CALLE 6,DAB08190025,2025.0,37,3.0,1.253842,4.0,0.42,2.4,22069.66
3003,SUCURSAL VALLADOLID,DAB08190025,2025.0,37,1.0,0.273366,1.0,0.77,12.0,22069.66
3004,SUCURSAL BARRANQUILLA,DAB08191025,2025.0,37,1.0,0.739375,1.0,0.51,3.5999999999999996,32226.55
3005,SUCURSAL BUCARAMANGA,DAB08191025,2025.0,37,1.0,1.196002,2.0,0.35,4.0,32226.55
3006,SUCURSAL MEDELLIN,DAB08191025,2025.0,37,1.0,5.620898,5.0,0.23,3.36,32226.55
3007,SUCURSAL VALLADOLID,DAB08191025,2025.0,37,2.0,1.457483,4.0,0.3,3.272727272727273,32226.55
3008,SUCURSAL MEDELLIN,DAB08195025,2025.0,37,1.0,0.428357,1.0,2.3,12.0,57395.04
3009,SUCURSAL BUCARAMANGA,DAB08196025,2025.0,37,2.0,1.948782,2.0,0.29,4.909090909090909,37650.52
3010,SUCURSAL VALLADOLID,DAB08196025,2025.0,37,1.0,0.63747,1.0,0.41,7.199999999999999,37650.52
3011,SUCURSAL CALI,DAB08198025,2025.0,37,1.0,0.401563,2.0,6715.61,0.0,18881.7
3012,SUCURSAL CALLE 6,DAB08198025,2025.0,37,2.0,0.440898,2.0,0.91,12.0,18881.7
3013,SUCURSAL MEDELLIN,DAB08198025,2025.0,37,1.0,1.062952,1.0,0.42,5.333333333333333,18881.7
3014,SUCURSAL BUCARAMANGA,DAB08199025,2025.0,37,1.0,0.422328,2.0,95879.41,0.0,21860.93
3015,0,DAB08205025,0.0,0,0.0,0.0,0.0,0.0,0.0,49140.95
3016,0,DAB08209025,0.0,0,0.0,0.0,0.0,0.0,0.0,47765.99
3017,0,DAB08212025,0.0,0,0.0,0.0,0.0,0.0,0.0,71134.93
3018,SUCURSAL MEDELLIN,DAB08213025,2025.0,37,1.0,0.637784,1.0,0.26,4.0,25293.47
3019,0,DAB08214025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3020,0,DAB08215025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3021,SUCURSAL BARRANQUILLA,DAB08218025,2025.0,37,2.0,3.500218,2.0,0.14,2.618181818181818,30018.69
3022,SUCURSAL CALI,DAB08218025,2025.0,37,3.0,2.392629,11.0,0.71,12.0,30018.69
3023,SUCURSAL CALLE 6,DAB08218025,2025.0,37,1.0,2.67904,2.0,0.64,9.299999999999999,30018.69
3024,SUCURSAL MEDELLIN,DAB08218025,2025.0,37,1.0,8.71411,12.0,0.27,4.337349397590361,30018.69
3025,SUCURSAL BARRANQUILLA,DAB08219025,2025.0,37,1.0,0.2,1.0,0.0,0.0,54062.68
3026,SUCURSAL NORTE,DAB08220025,2025.0,37,1.0,0.414263,1.0,0.51,8.0,25753.66
3027,SUCURSAL VALLADOLID,DAB08220025,2025.0,37,1.0,0.425486,1.0,0.29,2.4,25753.66
3028,SUCURSAL MEDELLIN,DAB08221025,2025.0,37,1.0,0.713322,3.0,0.81,12.0,33184.61
3029,SUCURSAL BARRANQUILLA,DAB08222025,2025.0,37,1.0,0.267109,1.0,0.81,12.0,27932.8
3030,0,DAB08223025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3031,0,DAB08224025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3032,0,DAB08225025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
