,store_name,product_ref,año,semana_num,EMA,demanda_ajustada,producto_costo_unitario
1214326,SUCURSAL CALLE 6,BAE08172125,2025.0,36,0.208331,1.0,370791.55
1214497,SUCURSAL CALLE 6,BAE08207125,2025.0,36,1.000406,5.000226,80993.72
1215352,SUCURSAL CALLE 6,BAE09107125,2025.0,36,1.000226,5.000126,58079.52
1215865,SUCURSAL CALLE 6,BAE09172125,2025.0,36,0.2,1.0,89252.75
1219171,SUCURSAL CALLE 6,BAR08015125,2025.0,36,0.038827,0.02157,226118.09
1219798,SUCURSAL CALLE 6,BAS00697125,2025.0,36,0.276019,1.042233,241607.72
1221793,SUCURSAL CALLE 6,BCE00046125,2025.0,36,6.677922,3.0,14565.6
1222021,SUCURSAL CALLE 6,BCE00066125,2025.0,36,0.20065,1.0,19960.55
1222876,SUCURSAL CALLE 6,BCE00260125,2025.0,36,2.293086,2.0,14622.66
1223275,SUCURSAL CALLE 6,BCE00443125,2025.0,36,2.468053,5.0,9307.03
1223788,SUCURSAL CALLE 6,BCE00554125,2025.0,36,0.2,1.0,7407.33
1223959,SUCURSAL CALLE 6,BCE00601125,2025.0,36,2.08357,1.0,8531.76
1224130,SUCURSAL CALLE 6,BCE00609125,2025.0,36,2.304183,2.0,39956.05
1224301,SUCURSAL CALLE 6,BCE00633125,2025.0,36,5.786113,9.0,39833.61
1224871,SUCURSAL CALLE 6,BCE00716125,2025.0,36,1.819118,5.0,24176.47
1225099,SUCURSAL CALLE 6,BCE00738125,2025.0,36,1.743291,1.0,39516.91
1225612,SUCURSAL CALLE 6,BCE00782125,2025.0,36,7.079521,1.0,58160.13
1225726,SUCURSAL CALLE 6,BCE00805125,2025.0,36,6.206665,1.0,13916.12
1226581,SUCURSAL CALLE 6,BCE00885125,2025.0,36,0.000408,0.000226,78672.82
1227037,SUCURSAL CALLE 6,BCE00919125,2025.0,36,1.399832,1.0,31557.63
1227778,SUCURSAL CALLE 6,BCE00998125,2025.0,36,0.0,0.0,315068.37
1228006,SUCURSAL CALLE 6,BCE01040125,2025.0,36,0.457229,1.0,55924.0
1228291,SUCURSAL CALLE 6,BCE10443125,2025.0,36,4.085751,14.0,9495.57
1229716,SUCURSAL CALLE 6,BCS00014125,2025.0,36,4.816286,3.0,25581.4
1229773,SUCURSAL CALLE 6,BCS00015125,2025.0,36,1.591336,4.0,23077.63
1230001,SUCURSAL CALLE 6,BCS00025125,2025.0,36,9.480048,12.0,31058.67
1230229,SUCURSAL CALLE 6,BCS00030125,2025.0,36,0.457484,2.0,30345.74
1230286,SUCURSAL CALLE 6,BCS00031125,2025.0,36,0.222531,1.0,33048.58
1230457,SUCURSAL CALLE 6,BCS00035125,2025.0,36,18.168134,17.0,20638.72
1230514,SUCURSAL CALLE 6,BCS00055125,2025.0,36,1.594144,2.0,36094.75
1230571,SUCURSAL CALLE 6,BCS00060125,2025.0,36,14.614877,13.0,30502.12
1230685,SUCURSAL CALLE 6,BCS00062125,2025.0,36,0.990341,1.0,25562.27
1230742,SUCURSAL CALLE 6,BCS00063125,2025.0,36,2.35957,4.0,19306.08
1230913,SUCURSAL CALLE 6,BCS00076125,2025.0,36,4.725022,1.0,22992.87
1231027,SUCURSAL CALLE 6,BCS00082125,2025.0,36,1.710638,1.0,26988.16
1231312,SUCURSAL CALLE 6,BCS00091125,2025.0,36,7.260866,5.0,20372.33
1231369,SUCURSAL CALLE 6,BCS00104125,2025.0,36,2.10041,1.0,31841.29
1231597,SUCURSAL CALLE 6,BCS00125125,2025.0,36,0.240593,1.0,52331.27
1231825,SUCURSAL CALLE 6,BCS00161125,2025.0,36,6.598149,18.0,30628.77
1231882,SUCURSAL CALLE 6,BCS00162125,2025.0,36,1.720025,1.0,19414.72
1231939,SUCURSAL CALLE 6,BCS00163125,2025.0,36,4.828036,3.0,35375.31
1232167,SUCURSAL CALLE 6,BCS00180125,2025.0,36,7.567628,18.0,40354.56
1232224,SUCURSAL CALLE 6,BCS00191125,2025.0,36,4.797845,2.0,65440.64
1232794,SUCURSAL CALLE 6,BCS00235125,2025.0,36,2.199642,7.0,56464.25
1232851,SUCURSAL CALLE 6,BCS00236125,2025.0,36,7.616884,9.0,37345.78
1232965,SUCURSAL CALLE 6,BCS00242125,2025.0,36,8.591359,3.0,40493.61
1233079,SUCURSAL CALLE 6,BCS00249125,2025.0,36,10.740141,13.0,27520.25
1233136,SUCURSAL CALLE 6,BCS00252125,2025.0,36,8.834641,15.0,30986.05
1233478,SUCURSAL CALLE 6,BCS00272125,2025.0,36,1.645988,2.0,40286.42
1233592,SUCURSAL CALLE 6,BCS00281125,2025.0,36,1.959579,2.0,34158.57
1233649,SUCURSAL CALLE 6,BCS00282125,2025.0,36,1.758711,2.0,40450.42
1233763,SUCURSAL CALLE 6,BCS00285125,2025.0,36,0.066346,0.036859,106957.69
1233934,SUCURSAL CALLE 6,BCS00299125,2025.0,36,2.274785,1.0,16794.02
1234162,SUCURSAL CALLE 6,BCS00305125,2025.0,36,1.291272,3.0,30589.61
1234333,SUCURSAL CALLE 6,BCS00312125,2025.0,36,0.501276,1.0,61886.89
1234390,SUCURSAL CALLE 6,BCS00314125,2025.0,36,3.535611,1.0,39758.73
1234504,SUCURSAL CALLE 6,BCS00318125,2025.0,36,2.216421,6.0,31437.08
1234561,SUCURSAL CALLE 6,BCS00321125,2025.0,36,2.241208,1.0,52803.41
1234675,SUCURSAL CALLE 6,BCS00332125,2025.0,36,1.432739,2.0,37287.23
1234846,SUCURSAL CALLE 6,BCS00338125,2025.0,36,0.880668,2.0,31511.75
1235131,SUCURSAL CALLE 6,BCS00347125,2025.0,36,1.015491,2.0,27086.06
1235188,SUCURSAL CALLE 6,BCS00348125,2025.0,36,2.88137,2.0,36935.74
1235416,SUCURSAL CALLE 6,BCS00363125,2025.0,36,2.560232,3.200129,53680.97
1235473,SUCURSAL CALLE 6,BCS00367125,2025.0,36,0.4,2.0,64475.11
1235701,SUCURSAL CALLE 6,BCS00384125,2025.0,36,1.545062,3.0,28589.79
1235758,SUCURSAL CALLE 6,BCS00387125,2025.0,36,1.891462,1.050812,52872.88
1235872,SUCURSAL CALLE 6,BCS00412125,2025.0,36,0.798754,1.0,32869.55
1236556,SUCURSAL CALLE 6,BCS00440125,2025.0,36,0.567498,1.0,37916.71
1236727,SUCURSAL CALLE 6,BCS00444125,2025.0,36,2.776094,1.0,44093.79
1237297,SUCURSAL CALLE 6,BCS00484125,2025.0,36,1.132562,1.0,40923.12
1237639,SUCURSAL CALLE 6,BCS00505125,2025.0,36,4.201381,4.0,41400.6
1237810,SUCURSAL CALLE 6,BCS00512125,2025.0,36,0.092302,0.051279,104478.07
1237981,SUCURSAL CALLE 6,BCS00523125,2025.0,36,0.642597,1.0,45060.55
1238095,SUCURSAL CALLE 6,BCS00533125,2025.0,36,0.564459,1.202477,75643.81
1238266,SUCURSAL CALLE 6,BCS00536125,2025.0,36,2.161456,1.200809,71469.64
1238437,SUCURSAL CALLE 6,BCS00539125,2025.0,36,0.317908,1.0,135719.52
1238779,SUCURSAL CALLE 6,BCS00557125,2025.0,36,1.46339,1.0,65887.21
1239577,SUCURSAL CALLE 6,BCS00585125,2025.0,36,1.941352,4.0,80879.86
1239634,SUCURSAL CALLE 6,BCS00586125,2025.0,36,0.262042,1.0,115027.17
1239691,SUCURSAL CALLE 6,BCS00592125,2025.0,36,1.102658,4.0,102504.64
1240546,SUCURSAL CALLE 6,BCS00638125,2025.0,36,0.813426,2.0,46717.59
1240945,SUCURSAL CALLE 6,BCS00672125,2025.0,36,0.203602,1.0,66590.05
1241401,SUCURSAL CALLE 6,BCS00691125,2025.0,36,0.59789,1.0,59729.28
1241857,SUCURSAL CALLE 6,BCS00707125,2025.0,36,0.372539,0.206966,107467.64
1241914,SUCURSAL CALLE 6,BCS00708125,2025.0,36,1.412469,1.0,132780.63
1242655,SUCURSAL CALLE 6,BCS00742125,2025.0,36,0.038306,0.021281,195026.88
1242997,SUCURSAL CALLE 6,BCS00753125,2025.0,36,0.534349,2.0,146349.71
1243111,SUCURSAL CALLE 6,BCS00763125,2025.0,36,0.196995,0.109442,61133.0
1243282,SUCURSAL CALLE 6,BCS10014125,2025.0,36,6.549609,14.0,20835.49
1243396,SUCURSAL CALLE 6,BCS10035125,2025.0,36,7.96229,9.0,20956.6
1243453,SUCURSAL CALLE 6,BCS10060125,2025.0,36,3.748254,1.0,30051.57
1243510,SUCURSAL CALLE 6,BCS10061125,2025.0,36,0.0,0.0,32185.12
1243624,SUCURSAL CALLE 6,BCS10076125,2025.0,36,0.597498,1.0,23626.76
1243681,SUCURSAL CALLE 6,BCS10082125,2025.0,36,0.816141,3.0,26373.32
1244821,SUCURSAL CALLE 6,BCS10376125,2025.0,36,1.35935,2.0,72601.49
1244878,SUCURSAL CALLE 6,BCS10377125,2025.0,36,0.543206,1.0,106722.93
1245106,SUCURSAL CALLE 6,BCS10390125,2025.0,36,0.017687,0.009826,49878.16
1245334,SUCURSAL CALLE 6,BCS10416125,2025.0,36,3.674592,11.0,41938.74
1245391,SUCURSAL CALLE 6,BCS10417125,2025.0,36,2.484555,6.0,43868.31
1245676,SUCURSAL CALLE 6,BCS10472125,2025.0,36,1.350633,1.0,70795.83
1245847,SUCURSAL CALLE 6,BCS10535125,2025.0,36,0.0,0.0,68258.72
1246018,SUCURSAL CALLE 6,BCS20168125,2025.0,36,0.262845,0.146025,37967.68
1246132,SUCURSAL CALLE 6,BCS20197125,2025.0,36,5.865557,7.0,53778.17
1246189,SUCURSAL CALLE 6,BCS20364125,2025.0,36,0.112861,0.062701,43200.0
1246417,SUCURSAL CALLE 6,BCS30168125,2025.0,36,7.865011,16.0,43864.31
1246474,SUCURSAL CALLE 6,BCS30666125,2025.0,36,0.375088,1.0,96084.55
1247158,SUCURSAL CALLE 6,BCX00134125,2025.0,36,0.0,0.0,59961.38
1248469,SUCURSAL CALLE 6,BHE00025125,2025.0,36,0.01311,0.007284,42931.8
1250065,SUCURSAL CALLE 6,BHE00201125,2025.0,36,0.200487,1.0,20032.32
1250806,SUCURSAL CALLE 6,BHE00301125,2025.0,36,0.620292,2.0,79332.28
1251661,SUCURSAL CALLE 6,BHE00421125,2025.0,36,0.0,0.0,38760.67
1252231,SUCURSAL CALLE 6,BHE00648125,2025.0,36,0.51687,2.0,141040.7
1257361,SUCURSAL CALLE 6,BHE00923125,2025.0,36,0.144004,0.080002,154117.43
1260097,SUCURSAL CALLE 6,BHS00066125,2025.0,36,5.587698,5.0,22869.63
1260439,SUCURSAL CALLE 6,BHS00101125,2025.0,36,0.2,1.0,43320.2
1260496,SUCURSAL CALLE 6,BHS00110125,2025.0,36,0.621102,1.0,67116.64
1261351,SUCURSAL CALLE 6,BHS00167125,2025.0,36,2.814685,8.0,26256.94
1261408,SUCURSAL CALLE 6,BHS00176125,2025.0,36,0.328003,1.0,72778.51
1261864,SUCURSAL CALLE 6,BHS00260125,2025.0,36,3.518601,6.0,45384.06
1261978,SUCURSAL CALLE 6,BHS00274125,2025.0,36,1.22107,2.0,29541.79
1262434,SUCURSAL CALLE 6,BHS00326125,2025.0,36,0.448286,1.0,112315.42
1262605,SUCURSAL CALLE 6,BHS00335125,2025.0,36,1.067502,1.0,129884.74
1262662,SUCURSAL CALLE 6,BHS00337125,2025.0,36,2.14026,4.0,92203.59
1262947,SUCURSAL CALLE 6,BHS00391125,2025.0,36,0.51924,2.0,54844.63
1263175,SUCURSAL CALLE 6,BHS00396125,2025.0,36,0.249419,1.0,125707.55
1263232,SUCURSAL CALLE 6,BHS00398125,2025.0,36,0.255546,1.0,74345.74
1263745,SUCURSAL CALLE 6,BHS00437125,2025.0,36,1.160896,2.0,121247.3
1264600,SUCURSAL CALLE 6,BHS00504125,2025.0,36,0.906276,0.503486,26643.13
1264885,SUCURSAL CALLE 6,BHS00527125,2025.0,36,0.203977,1.0,200824.31
1266025,SUCURSAL CALLE 6,BHS00614125,2025.0,36,0.200436,1.000242,25741.26
1266310,SUCURSAL CALLE 6,BHS00630125,2025.0,36,0.721886,0.401048,74185.94
1267279,SUCURSAL CALLE 6,BHS00726125,2025.0,36,0.574612,1.0,58558.75
1267336,SUCURSAL CALLE 6,BHS00748125,2025.0,36,0.0,0.0,31198.0
1267906,SUCURSAL CALLE 6,BHS10133125,2025.0,36,0.649416,2.0,109016.48
1268077,SUCURSAL CALLE 6,BHS10166125,2025.0,36,0.932561,2.0,202320.02
1268134,SUCURSAL CALLE 6,BHS10167125,2025.0,36,1.099141,2.0,53228.27
1270357,SUCURSAL CALLE 6,BLE00441125,2025.0,36,0.0,0.0,10986.66
1270870,SUCURSAL CALLE 6,BLE00659125,2025.0,36,9.1e-05,5e-05,11565.33
1271041,SUCURSAL CALLE 6,BLE00668125,2025.0,36,1.889241,2.0,34733.09
1272979,SUCURSAL CALLE 6,BLE00978125,2025.0,36,0.0,0.0,73573.88
1273207,SUCURSAL CALLE 6,BLE01016125,2025.0,36,0.0,0.0,78718.09
1273435,SUCURSAL CALLE 6,BLS00001125,2025.0,36,20.035745,14.0,16075.29
1273663,SUCURSAL CALLE 6,BLS00006125,2025.0,36,0.20787,1.0,16148.04
1273834,SUCURSAL CALLE 6,BLS00018125,2025.0,36,0.504805,1.0,30438.69
1273891,SUCURSAL CALLE 6,BLS00021125,2025.0,36,4.58237,7.0,29092.05
1273948,SUCURSAL CALLE 6,BLS00022125,2025.0,36,1.442301,4.0,19408.67
1274005,SUCURSAL CALLE 6,BLS00023125,2025.0,36,0.608373,1.0,23560.38
1274233,SUCURSAL CALLE 6,BLS00036125,2025.0,36,0.825882,3.0,15579.69
1274290,SUCURSAL CALLE 6,BLS00037125,2025.0,36,15.377071,12.0,32797.97
1274347,SUCURSAL CALLE 6,BLS00038125,2025.0,36,1.30551,1.0,59315.31
1274575,SUCURSAL CALLE 6,BLS00043125,2025.0,36,0.757002,1.0,12367.52
1274746,SUCURSAL CALLE 6,BLS00046125,2025.0,36,5.512972,8.0,16055.84
1274860,SUCURSAL CALLE 6,BLS00049125,2025.0,36,2.485156,2.0,18510.51
1275088,SUCURSAL CALLE 6,BLS00054125,2025.0,36,8.318453,18.0,45923.23
1275373,SUCURSAL CALLE 6,BLS00072125,2025.0,36,0.372293,1.0,47226.33
1275487,SUCURSAL CALLE 6,BLS00077125,2025.0,36,3.308533,4.0,55892.34
1275601,SUCURSAL CALLE 6,BLS00086125,2025.0,36,0.949638,4.0,47966.11
1275886,SUCURSAL CALLE 6,BLS00102125,2025.0,36,0.795398,1.0,29249.56
1276057,SUCURSAL CALLE 6,BLS00109125,2025.0,36,4.437282,3.0,21904.37
1276114,SUCURSAL CALLE 6,BLS00111125,2025.0,36,11.377374,23.0,23312.59
1276228,SUCURSAL CALLE 6,BLS00117125,2025.0,36,0.408092,0.226718,44096.73
1276342,SUCURSAL CALLE 6,BLS00120125,2025.0,36,0.464742,2.0,41305.26
1276456,SUCURSAL CALLE 6,BLS00135125,2025.0,36,0.0,0.0,108481.45
1276513,SUCURSAL CALLE 6,BLS00136125,2025.0,36,5.232741,10.0,55786.46
1276627,SUCURSAL CALLE 6,BLS00141125,2025.0,36,4.020461,5.0,83157.51
1277311,SUCURSAL CALLE 6,BLS00169125,2025.0,36,6.8722,5.0,14880.48
1277425,SUCURSAL CALLE 6,BLS00177125,2025.0,36,2.072322,6.0,31215.6
1277596,SUCURSAL CALLE 6,BLS00186125,2025.0,36,0.0,0.0,86386.24
1277653,SUCURSAL CALLE 6,BLS00189125,2025.0,36,1.511647,1.0,17999.79
1277824,SUCURSAL CALLE 6,BLS00202125,2025.0,36,2.473473,1.0,63012.98
1277938,SUCURSAL CALLE 6,BLS00205125,2025.0,36,1.702194,4.0,39997.77
1278166,SUCURSAL CALLE 6,BLS00213125,2025.0,36,1.318213,2.0,12816.91
1278223,SUCURSAL CALLE 6,BLS00217125,2025.0,36,0.910865,4.0,37586.27
1278565,SUCURSAL CALLE 6,BLS00232125,2025.0,36,1.79251,1.0,14106.35
1279192,SUCURSAL CALLE 6,BLS00259125,2025.0,36,0.776076,1.0,15111.41
1279249,SUCURSAL CALLE 6,BLS00264125,2025.0,36,5.100306,9.0,53058.33
1279306,SUCURSAL CALLE 6,BLS00267125,2025.0,36,1.530118,1.0,34460.5
1279420,SUCURSAL CALLE 6,BLS00278125,2025.0,36,2.65503,5.0,27907.43
1279477,SUCURSAL CALLE 6,BLS00279125,2025.0,36,2.060395,4.0,29036.54
1279591,SUCURSAL CALLE 6,BLS00286125,2025.0,36,5.801105,4.0,87305.53
1279648,SUCURSAL CALLE 6,BLS00289125,2025.0,36,0.367294,1.0,111029.63
1279876,SUCURSAL CALLE 6,BLS00297125,2025.0,36,0.656365,1.0,44908.06
1279990,SUCURSAL CALLE 6,BLS00311125,2025.0,36,4.604987,1.0,39912.01
1280047,SUCURSAL CALLE 6,BLS00320125,2025.0,36,4.723763,4.0,58205.33
1280104,SUCURSAL CALLE 6,BLS00323125,2025.0,36,0.000142,7.9e-05,20694.82
1280275,SUCURSAL CALLE 6,BLS00369125,2025.0,36,0.285763,1.0,204650.85
1280389,SUCURSAL CALLE 6,BLS00378125,2025.0,36,0.0,0.0,25161.41
1280674,SUCURSAL CALLE 6,BLS00399125,2025.0,36,0.898034,2.0,44406.38
1281529,SUCURSAL CALLE 6,BLS00457125,2025.0,36,2.790582,1.0,12382.89
1281643,SUCURSAL CALLE 6,BLS00459125,2025.0,36,1.262444,1.0,43014.61
1282213,SUCURSAL CALLE 6,BLS00490125,2025.0,36,1.411042,1.0,62962.28
1282327,SUCURSAL CALLE 6,BLS00498125,2025.0,36,1.838811,4.0,18432.37
1282954,SUCURSAL CALLE 6,BLS00542125,2025.0,36,1.044223,2.0,36741.19
1283296,SUCURSAL CALLE 6,BLS00555125,2025.0,36,0.674923,3.0,84153.19
1284778,SUCURSAL CALLE 6,BLS00644125,2025.0,36,0.202564,1.0,22887.59
1284892,SUCURSAL CALLE 6,BLS00646125,2025.0,36,0.912666,1.0,38169.44
1285348,SUCURSAL CALLE 6,BLS00678125,2025.0,36,0.0,0.0,108966.14
1285861,SUCURSAL CALLE 6,BLS00731125,2025.0,36,0.406987,0.226104,28586.86
1285975,SUCURSAL CALLE 6,BLS00733125,2025.0,36,0.0,0.0,43733.0
1286317,SUCURSAL CALLE 6,BLS10018125,2025.0,36,3.713461,4.0,32067.65
1286431,SUCURSAL CALLE 6,BLS10023125,2025.0,36,3.34134,5.0,21131.09
1286659,SUCURSAL CALLE 6,BLS10045125,2025.0,36,5.024042,6.0,18718.01
1286830,SUCURSAL CALLE 6,BLS10050125,2025.0,36,7.54831,10.0,14670.17
1286944,SUCURSAL CALLE 6,BLS10077125,2025.0,36,1.069813,1.0,58669.67
1287628,SUCURSAL CALLE 6,BLS10286125,2025.0,36,6.19297,11.0,94550.23
1289053,SUCURSAL CALLE 6,BWS00078125,2025.0,36,2.73903,2.0,27840.29
1289452,SUCURSAL CALLE 6,BWS00617125,2025.0,36,0.217757,0.120976,34956.31
1289908,SUCURSAL CALLE 6,BWS20081125,2025.0,36,0.0,0.0,66874.93
1290022,SUCURSAL CALLE 6,BWS40078125,2025.0,36,1.667434,1.0,22349.73
1290136,SUCURSAL CALLE 6,BWS60078125,2025.0,36,3.259898,6.0,19364.96
1290991,SUCURSAL CALLE 6,DAB02014025,2025.0,36,0.200015,1.0,80267.67
1291504,SUCURSAL CALLE 6,DAB02547025,2025.0,36,3.485362,3.0,21847.84
1291618,SUCURSAL CALLE 6,DAB02570025,2025.0,36,26.782688,24.0,13507.71
1291675,SUCURSAL CALLE 6,DAB02598025,2025.0,36,0.97847,2.0,36695.86
1291789,SUCURSAL CALLE 6,DAB02612025,2025.0,36,7.840709,4.0,12211.32
1291846,SUCURSAL CALLE 6,DAB02639025,2025.0,36,0.621474,1.0,40136.46
1292131,SUCURSAL CALLE 6,DAB02666025,2025.0,36,21.122258,33.0,11371.65
1292188,SUCURSAL CALLE 6,DAB02671025,2025.0,36,21.880533,14.0,7630.5
1292245,SUCURSAL CALLE 6,DAB02688025,2025.0,36,1.869902,2.0,39411.7
1292302,SUCURSAL CALLE 6,DAB02689025,2025.0,36,3.014424,4.0,49182.33
1292359,SUCURSAL CALLE 6,DAB02690025,2025.0,36,4.533138,6.0,33037.07
1292473,SUCURSAL CALLE 6,DAB02702025,2025.0,36,3.429915,6.0,37347.94
1292587,SUCURSAL CALLE 6,DAB02734025,2025.0,36,0.0,0.0,33813.95
1292701,SUCURSAL CALLE 6,DAB02738025,2025.0,36,4.126325,7.0,6922.56
1292758,SUCURSAL CALLE 6,DAB02752025,2025.0,36,0.560979,1.0,26526.12
1292872,SUCURSAL CALLE 6,DAB02772025,2025.0,36,13.565077,10.0,10680.97
1292986,SUCURSAL CALLE 6,DAB02783025,2025.0,36,9.51457,15.0,25921.71
1293043,SUCURSAL CALLE 6,DAB02788025,2025.0,36,10.656555,11.0,21285.17
1293328,SUCURSAL CALLE 6,DAB02832025,2025.0,36,0.838061,3.0,28556.71
1293727,SUCURSAL CALLE 6,DAB02869025,2025.0,36,1.45818,3.0,23915.49
1293841,SUCURSAL CALLE 6,DAB02873025,2025.0,36,0.51801,2.0,45808.0
1293898,SUCURSAL CALLE 6,DAB02881025,2025.0,36,3.67963,9.0,43315.8
1294183,SUCURSAL CALLE 6,DAB02902025,2025.0,36,0.837318,2.0,19218.23
1294240,SUCURSAL CALLE 6,DAB02909025,2025.0,36,0.938275,1.0,57408.03
1294468,SUCURSAL CALLE 6,DAB02926025,2025.0,36,3.716862,9.0,38199.0
1294639,SUCURSAL CALLE 6,DAB02937025,2025.0,36,4.756711,15.0,31327.41
1294924,SUCURSAL CALLE 6,DAB02968025,2025.0,36,18.191666,53.0,20422.35
1295266,SUCURSAL CALLE 6,DAB02975025,2025.0,36,1.654391,3.0,13995.73
1295323,SUCURSAL CALLE 6,DAB02976025,2025.0,36,3.023758,2.0,46162.66
1295494,SUCURSAL CALLE 6,DAB02982025,2025.0,36,9.575213,7.0,48785.61
1295665,SUCURSAL CALLE 6,DAB02995025,2025.0,36,1.876839,3.0,16351.45
1295779,SUCURSAL CALLE 6,DAB04014025,2025.0,36,0.228141,1.0,36529.99
1296235,SUCURSAL CALLE 6,DAB04570025,2025.0,36,14.93023,8.294572,8840.52
1296292,SUCURSAL CALLE 6,DAB04598025,2025.0,36,0.955972,2.0,16109.96
1296406,SUCURSAL CALLE 6,DAB04612025,2025.0,36,4.922129,3.0,8405.36
1296634,SUCURSAL CALLE 6,DAB04663025,2025.0,36,1.903006,1.0,8053.86
1296805,SUCURSAL CALLE 6,DAB04688025,2025.0,36,0.701107,2.0,16911.66
1296862,SUCURSAL CALLE 6,DAB04689025,2025.0,36,3.983927,5.0,24818.68
1296919,SUCURSAL CALLE 6,DAB04690025,2025.0,36,4.841381,5.0,12683.06
1296976,SUCURSAL CALLE 6,DAB04702025,2025.0,36,2.652906,10.0,16161.0
1297147,SUCURSAL CALLE 6,DAB04772025,2025.0,36,2.549684,1.416491,8017.17
1297261,SUCURSAL CALLE 6,DAB04783025,2025.0,36,5.77372,3.0,11951.86
1297432,SUCURSAL CALLE 6,DAB04805025,2025.0,36,2.286382,3.0,10232.58
1297546,SUCURSAL CALLE 6,DAB04832025,2025.0,36,0.665701,3.0,13270.8
1297603,SUCURSAL CALLE 6,DAB04852025,2025.0,36,1.231532,1.0,15775.79
1297774,SUCURSAL CALLE 6,DAB04869025,2025.0,36,1.836683,2.0,12968.71
1297945,SUCURSAL CALLE 6,DAB04881025,2025.0,36,3.717854,9.0,16040.87
1298116,SUCURSAL CALLE 6,DAB04909025,2025.0,36,0.910363,1.0,31344.07
1298230,SUCURSAL CALLE 6,DAB04926025,2025.0,36,2.421527,4.0,19112.68
1298344,SUCURSAL CALLE 6,DAB04937025,2025.0,36,1.593069,2.0,11527.63
1298572,SUCURSAL CALLE 6,DAB04968025,2025.0,36,1.905546,1.0,10352.73
1298800,SUCURSAL CALLE 6,DAB04982025,2025.0,36,9.575815,6.0,24978.02
1299142,SUCURSAL CALLE 6,DAB08010025,2025.0,36,3.199185,1.0,39754.24
1299199,SUCURSAL CALLE 6,DAB08011025,2025.0,36,0.886491,2.0,16785.76
1299598,SUCURSAL CALLE 6,DAB08031025,2025.0,36,1.829559,1.0,17955.23
1299769,SUCURSAL CALLE 6,DAB08037025,2025.0,36,0.839988,2.0,33506.24
1300111,SUCURSAL CALLE 6,DAB08057025,2025.0,36,0.019442,0.010801,44393.42
1300681,SUCURSAL CALLE 6,DAB08080025,2025.0,36,0.033326,0.018514,23719.51
1300738,SUCURSAL CALLE 6,DAB08086025,2025.0,36,2.15844,6.0,35194.65
1301023,SUCURSAL CALLE 6,DAB08108025,2025.0,36,4.451398,1.0,20187.1
1301422,SUCURSAL CALLE 6,DAB08123025,2025.0,36,1.200022,6.0,31714.27
1302049,SUCURSAL CALLE 6,DAB08146025,2025.0,36,0.295266,1.0,50834.99
1302106,SUCURSAL CALLE 6,DAB08150025,2025.0,36,0.675095,3.0,27592.26
1302277,SUCURSAL CALLE 6,DAB08154025,2025.0,36,0.04434,0.024634,24716.75
1302562,SUCURSAL CALLE 6,DAB08168025,2025.0,36,1.838734,2.0,18729.84
1302676,SUCURSAL CALLE 6,DAB08170025,2025.0,36,2.570978,2.0,16758.17
1303132,SUCURSAL CALLE 6,DAB08190025,2025.0,36,0.567306,1.0,22069.66
1303303,SUCURSAL CALLE 6,DAB08196025,2025.0,36,0.957362,2.0,37650.52
1303474,SUCURSAL CALLE 6,DAB08205025,2025.0,36,0.506521,2.0,49140.95
1303702,SUCURSAL CALLE 6,DAB08218025,2025.0,36,2.848794,1.0,30018.69
1303873,SUCURSAL CALLE 6,DAB08221025,2025.0,36,0.315226,1.0,33184.61
1303930,SUCURSAL CALLE 6,DAB08222025,2025.0,36,1.073321,4.0,27932.8
1303987,SUCURSAL CALLE 6,DAB08227025,2025.0,36,0.3268,1.0,73601.22
1304557,SUCURSAL CALLE 6,DAB08256025,2025.0,36,1.515196,2.0,23528.48
1305640,SUCURSAL CALLE 6,DAB09031025,2025.0,36,1.808518,1.0,10397.8
1305697,SUCURSAL CALLE 6,DAB09037025,2025.0,36,0.566481,2.0,20299.8
1305754,SUCURSAL CALLE 6,DAB09056025,2025.0,36,1.801806,1.0,16379.87
1306666,SUCURSAL CALLE 6,DAB09144025,2025.0,36,0.0,0.0,21988.1
1307578,SUCURSAL CALLE 6,DAB09218025,2025.0,36,0.981755,1.0,15736.38
1307749,SUCURSAL CALLE 6,DAB09222025,2025.0,36,0.872536,3.0,13345.76
1307806,SUCURSAL CALLE 6,DAB09227025,2025.0,36,0.315474,1.0,27419.57
1307977,SUCURSAL CALLE 6,DAB09240025,2025.0,36,0.211648,0.117582,22728.53
1308832,SUCURSAL CALLE 6,DAB12547025,2025.0,36,1.102309,1.0,39145.95
1309060,SUCURSAL CALLE 6,DAB12688025,2025.0,36,0.144201,0.080112,49516.87
1309288,SUCURSAL CALLE 6,DAB12772025,2025.0,36,0.0,0.0,19575.84
1309345,SUCURSAL CALLE 6,DAB12852025,2025.0,36,1.690394,1.0,23425.45
1309630,SUCURSAL CALLE 6,DAB12982025,2025.0,36,1.29364,2.496466,71466.45
1309801,SUCURSAL CALLE 6,DAB14570025,2025.0,36,8.975364,13.0,9774.98
1309858,SUCURSAL CALLE 6,DAB14666025,2025.0,36,16.083594,32.0,12885.22
1309915,SUCURSAL CALLE 6,DAB14671025,2025.0,36,7.399512,2.0,13409.93
1310029,SUCURSAL CALLE 6,DAB14772025,2025.0,36,6.444442,4.0,9112.4
1311169,SUCURSAL CALLE 6,DAB18205025,2025.0,36,0.0,0.0,84499.22
1311796,SUCURSAL CALLE 6,DAB22666025,2025.0,36,0.0,0.0,45815.27
