,store_name,product_ref,Año,semana,Ema,Costo unitario,Venta costo EMA,Venta costo %,Acumulado costo,Desviacion EMA,Desviacion EMA %,acumulado_cantidad,coef_ventas,acumulado_desviacion,acumulado_desviacion_p,acumulado_combinado,Clasificacion,Nivel de servicio
22930,SUCURSAL MEDELLIN,DAR18202025,2025.0,39,0.0,207720.83,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
22938,SUCURSAL MEDELLIN,DAR18273025,2025.0,39,0.0,187312.82,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
22946,SUCURSAL MEDELLIN,DAS00719189,2025.0,39,0.0,6802.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
22954,SUCURSAL MEDELLIN,DAS00743189,2025.0,39,0.0,28194.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23010,SUCURSAL MEDELLIN,DAS07809025,2025.0,39,0.0,42730.46,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23018,SUCURSAL MEDELLIN,DAS07811025,2025.0,39,0.0,32752.75,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23026,SUCURSAL MEDELLIN,DAS07813025,2025.0,39,0.0,18434.88,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23034,SUCURSAL MEDELLIN,DAS07815025,2025.0,39,0.0,47542.99,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23042,SUCURSAL MEDELLIN,DAS07816025,2025.0,39,0.0,35545.38,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23059,SUCURSAL MEDELLIN,DAS07820025,2025.0,39,0.0,10646.5,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23067,SUCURSAL MEDELLIN,DAS07821025,2025.0,39,0.0,0.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23083,SUCURSAL MEDELLIN,DAS07823025,2025.0,39,0.0,54668.47,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23091,SUCURSAL MEDELLIN,DAS07824025,2025.0,39,0.0,68194.8,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23099,SUCURSAL MEDELLIN,DAS07825025,2025.0,39,0.0,44767.41,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23107,SUCURSAL MEDELLIN,DAS07827025,2025.0,39,0.0,75671.71,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23115,SUCURSAL MEDELLIN,DAS07828025,2025.0,39,0.0,52787.89,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23124,SUCURSAL MEDELLIN,DAX00047025,2025.0,39,0.0,231087.99,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23149,SUCURSAL MEDELLIN,DAX00401189,2025.0,39,0.0,25563.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23157,SUCURSAL MEDELLIN,DAX00402189,2025.0,39,0.0,63711.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23165,SUCURSAL MEDELLIN,DAX00403189,2025.0,39,0.0,79393.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23175,SUCURSAL MEDELLIN,DAX00406189,2025.0,39,0.0,25563.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23183,SUCURSAL MEDELLIN,DAX00407189,2025.0,39,0.0,31954.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23192,SUCURSAL MEDELLIN,DAX00409189,2025.0,39,0.0,70790.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23200,SUCURSAL MEDELLIN,DAX00410189,2025.0,39,0.0,70790.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23209,SUCURSAL MEDELLIN,DAX00412189,2025.0,39,0.0,126095.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23218,SUCURSAL MEDELLIN,DAX00414189,2025.0,39,0.0,65874.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23235,SUCURSAL MEDELLIN,DAX02020025,2025.0,39,0.0,161490.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23243,SUCURSAL MEDELLIN,DAX02028025,2025.0,39,0.0,62920.19,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23251,SUCURSAL MEDELLIN,DAX02276020,2025.0,39,0.0,1228000.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23259,SUCURSAL MEDELLIN,DAX02547109,2025.0,39,0.0,456008.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23283,SUCURSAL MEDELLIN,DAX02738025,2025.0,39,0.0,42943.59,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23300,SUCURSAL MEDELLIN,DAX12671025,2025.0,39,0.0,35395.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23308,SUCURSAL MEDELLIN,DAX22772025,2025.0,39,0.0,39938.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23329,SUCURSAL MEDELLIN,DAX90081222,2025.0,39,0.0,132311.83,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23342,SUCURSAL MEDELLIN,DAX90181222,2025.0,39,0.0,725698.25,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23359,SUCURSAL MEDELLIN,DAX90414222,2025.0,39,0.0,182596.5,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23367,SUCURSAL MEDELLIN,DAX90431222,2025.0,39,0.0,0.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23380,SUCURSAL MEDELLIN,DAX91031222,2025.0,39,0.0,1.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23391,SUCURSAL MEDELLIN,DAX92021222,2025.0,39,0.0,89670.64,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23400,SUCURSAL MEDELLIN,DCE00024024,2025.0,39,0.0,3779.49,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23408,SUCURSAL MEDELLIN,DCE00041024,2025.0,39,0.0,1.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23444,SUCURSAL MEDELLIN,DCE00060024,2025.0,39,0.0,2132.96,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23452,SUCURSAL MEDELLIN,DCE00061010,2025.0,39,0.0,812.43,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23460,SUCURSAL MEDELLIN,DCE00061018,2025.0,39,0.0,1649.6,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23468,SUCURSAL MEDELLIN,DCE00061139,2025.0,39,0.0,1100.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23479,SUCURSAL MEDELLIN,DCE00088024,2025.0,39,0.0,6000.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23487,SUCURSAL MEDELLIN,DCE00112024,2025.0,39,0.0,3447.83,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23497,SUCURSAL MEDELLIN,DCE00126138,2025.0,39,0.0,25586.3,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23505,SUCURSAL MEDELLIN,DCE00128138,2025.0,39,0.0,29033.54,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23521,SUCURSAL MEDELLIN,DCE00144024,2025.0,39,0.0,3538.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23532,SUCURSAL MEDELLIN,DCE00165145,2025.0,39,0.0,3991.85,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23545,SUCURSAL MEDELLIN,DCE00207024,2025.0,39,0.0,1134.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23553,SUCURSAL MEDELLIN,DCE00208024,2025.0,39,0.0,1120.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23561,SUCURSAL MEDELLIN,DCE00260048,2025.0,39,0.0,42016.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23570,SUCURSAL MEDELLIN,DCE00270024,2025.0,39,0.0,8867.98,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23580,SUCURSAL MEDELLIN,DCE00336003,2025.0,39,0.0,1.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23608,SUCURSAL MEDELLIN,DCE00405115,2025.0,39,0.0,3409.98,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23617,SUCURSAL MEDELLIN,DCE00412024,2025.0,39,0.0,5500.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23632,SUCURSAL MEDELLIN,DCE00431189,2025.0,39,0.0,5365.67,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23642,SUCURSAL MEDELLIN,DCE00435189,2025.0,39,0.0,1.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23654,SUCURSAL MEDELLIN,DCE00448024,2025.0,39,0.0,1953.38,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23662,SUCURSAL MEDELLIN,DCE00450189,2025.0,39,0.0,2069.98,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23670,SUCURSAL MEDELLIN,DCE00454189,2025.0,39,0.0,1699.15,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23682,SUCURSAL MEDELLIN,DCE00459115,2025.0,39,0.0,994.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23694,SUCURSAL MEDELLIN,DCE00474189,2025.0,39,0.0,5427.72,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23702,SUCURSAL MEDELLIN,DCE00476189,2025.0,39,0.0,6283.13,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23711,SUCURSAL MEDELLIN,DCE00479122,2025.0,39,0.0,4388.16,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23719,SUCURSAL MEDELLIN,DCE00479189,2025.0,39,0.0,6391.47,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23729,SUCURSAL MEDELLIN,DCE00483189,2025.0,39,0.0,11005.14,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23740,SUCURSAL MEDELLIN,DCE00488189,2025.0,39,0.0,8577.96,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23748,SUCURSAL MEDELLIN,DCE00489115,2025.0,39,0.0,2464.82,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23756,SUCURSAL MEDELLIN,DCE00489122,2025.0,39,0.0,5337.95,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23766,SUCURSAL MEDELLIN,DCE00490136,2025.0,39,0.0,6932.47,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23774,SUCURSAL MEDELLIN,DCE00490189,2025.0,39,0.0,5991.21,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23788,SUCURSAL MEDELLIN,DCE00500115,2025.0,39,0.0,3428.2,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23797,SUCURSAL MEDELLIN,DCE00501115,2025.0,39,0.0,0.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23809,SUCURSAL MEDELLIN,DCE00502189,2025.0,39,0.0,7739.3,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23828,SUCURSAL MEDELLIN,DCE00516189,2025.0,39,0.0,10095.36,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23836,SUCURSAL MEDELLIN,DCE00518139,2025.0,39,0.0,2950.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23849,SUCURSAL MEDELLIN,DCE00526136,2025.0,39,0.0,3528.95,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23857,SUCURSAL MEDELLIN,DCE00526189,2025.0,39,0.0,7216.6,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23870,SUCURSAL MEDELLIN,DCE00537189,2025.0,39,0.0,8518.74,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23879,SUCURSAL MEDELLIN,DCE00540189,2025.0,39,0.0,1.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23893,SUCURSAL MEDELLIN,DCE00548189,2025.0,39,0.0,1017.77,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23901,SUCURSAL MEDELLIN,DCE00552122,2025.0,39,0.0,5207.6,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23909,SUCURSAL MEDELLIN,DCE00552136,2025.0,39,0.0,8030.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23920,SUCURSAL MEDELLIN,DCE00557136,2025.0,39,0.0,6050.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23930,SUCURSAL MEDELLIN,DCE00563189,2025.0,39,0.0,9565.73,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23939,SUCURSAL MEDELLIN,DCE00567189,2025.0,39,0.0,7845.78,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23952,SUCURSAL MEDELLIN,DCE00572189,2025.0,39,0.0,6012.5,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23972,SUCURSAL MEDELLIN,DCE00580136,2025.0,39,0.0,0.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
23980,SUCURSAL MEDELLIN,DCE00580186,2025.0,39,0.0,0.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24014,SUCURSAL MEDELLIN,DCE00609137,2025.0,39,0.0,33048.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24030,SUCURSAL MEDELLIN,DCE00612189,2025.0,39,0.0,6371.49,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24040,SUCURSAL MEDELLIN,DCE00614145,2025.0,39,0.0,1100.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24049,SUCURSAL MEDELLIN,DCE00622122,2025.0,39,0.0,17395.65,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24058,SUCURSAL MEDELLIN,DCE00622189,2025.0,39,0.0,6861.76,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24067,SUCURSAL MEDELLIN,DCE00628189,2025.0,39,0.0,4551.7,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24076,SUCURSAL MEDELLIN,DCE00633189,2025.0,39,0.0,17699.09,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24090,SUCURSAL MEDELLIN,DCE00651189,2025.0,39,0.0,9266.26,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24098,SUCURSAL MEDELLIN,DCE00652189,2025.0,39,0.0,12623.24,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24106,SUCURSAL MEDELLIN,DCE00653122,2025.0,39,0.0,4982.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24114,SUCURSAL MEDELLIN,DCE00653136,2025.0,39,0.0,7524.28,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24122,SUCURSAL MEDELLIN,DCE00653189,2025.0,39,0.0,5576.44,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24130,SUCURSAL MEDELLIN,DCE00655189,2025.0,39,0.0,8450.44,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24139,SUCURSAL MEDELLIN,DCE00662139,2025.0,39,0.0,6750.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24147,SUCURSAL MEDELLIN,DCE00662186,2025.0,39,0.0,8815.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24163,SUCURSAL MEDELLIN,DCE00663137,2025.0,39,0.0,35345.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24179,SUCURSAL MEDELLIN,DCE00682115,2025.0,39,0.0,12062.91,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24187,SUCURSAL MEDELLIN,DCE00682122,2025.0,39,0.0,23645.47,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24195,SUCURSAL MEDELLIN,DCE00682136,2025.0,39,0.0,17600.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24203,SUCURSAL MEDELLIN,DCE00682137,2025.0,39,0.0,49253.7,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24211,SUCURSAL MEDELLIN,DCE00685145,2025.0,39,0.0,12980.68,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24221,SUCURSAL MEDELLIN,DCE00730138,2025.0,39,0.0,77914.58,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24229,SUCURSAL MEDELLIN,DCE00731189,2025.0,39,0.0,7336.69,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24237,SUCURSAL MEDELLIN,DCE00732134,2025.0,39,0.0,161141.4,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24246,SUCURSAL MEDELLIN,DCE00753138,2025.0,39,0.0,44131.94,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24254,SUCURSAL MEDELLIN,DCE00759136,2025.0,39,0.0,20590.67,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24262,SUCURSAL MEDELLIN,DCE00759139,2025.0,39,0.0,6568.97,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24270,SUCURSAL MEDELLIN,DCE00761134,2025.0,39,0.0,29091.43,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24286,SUCURSAL MEDELLIN,DCE00764189,2025.0,39,0.0,10480.44,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24304,SUCURSAL MEDELLIN,DCE00797115,2025.0,39,0.0,8990.07,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24312,SUCURSAL MEDELLIN,DCE00797136,2025.0,39,0.0,16720.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24328,SUCURSAL MEDELLIN,DCE00799024,2025.0,39,0.0,11200.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24336,SUCURSAL MEDELLIN,DCE00799118,2025.0,39,0.0,11289.58,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24344,SUCURSAL MEDELLIN,DCE00811136,2025.0,39,0.0,72294.39,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24352,SUCURSAL MEDELLIN,DCE00811139,2025.0,39,0.0,55000.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24360,SUCURSAL MEDELLIN,DCE00820136,2025.0,39,0.0,14459.83,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24368,SUCURSAL MEDELLIN,DCE00820137,2025.0,39,0.0,44716.43,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24376,SUCURSAL MEDELLIN,DCE00827115,2025.0,39,0.0,12064.23,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24384,SUCURSAL MEDELLIN,DCE00827189,2025.0,39,0.0,11144.25,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24424,SUCURSAL MEDELLIN,DCE00843190,2025.0,39,0.0,0.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24432,SUCURSAL MEDELLIN,DCE00844118,2025.0,39,0.0,10939.52,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24440,SUCURSAL MEDELLIN,DCE00844136,2025.0,39,0.0,15084.03,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24467,SUCURSAL MEDELLIN,DCE00868136,2025.0,39,0.0,18150.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24483,SUCURSAL MEDELLIN,DCE00874018,2025.0,39,0.0,6111.94,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24491,SUCURSAL MEDELLIN,DCE00885189,2025.0,39,0.0,29452.53,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24499,SUCURSAL MEDELLIN,DCE00899137,2025.0,39,0.0,46613.67,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24507,SUCURSAL MEDELLIN,DCE00899189,2025.0,39,0.0,21074.47,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24515,SUCURSAL MEDELLIN,DCE00903136,2025.0,39,0.0,12095.47,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24523,SUCURSAL MEDELLIN,DCE00905118,2025.0,39,0.0,11629.74,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24531,SUCURSAL MEDELLIN,DCE00905136,2025.0,39,0.0,15364.11,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24548,SUCURSAL MEDELLIN,DCE00906136,2025.0,39,0.0,17865.66,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24565,SUCURSAL MEDELLIN,DCE00916136,2025.0,39,0.0,52525.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24573,SUCURSAL MEDELLIN,DCE00916139,2025.0,39,0.0,34100.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24581,SUCURSAL MEDELLIN,DCE00917136,2025.0,39,0.0,8470.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24589,SUCURSAL MEDELLIN,DCE00929136,2025.0,39,0.0,11653.62,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24598,SUCURSAL MEDELLIN,DCE00929189,2025.0,39,0.0,4082.41,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24606,SUCURSAL MEDELLIN,DCE00930138,2025.0,39,0.0,53744.17,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24614,SUCURSAL MEDELLIN,DCE00931136,2025.0,39,0.0,27225.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24622,SUCURSAL MEDELLIN,DCE00931139,2025.0,39,0.0,16500.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24630,SUCURSAL MEDELLIN,DCE00932136,2025.0,39,0.0,56727.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24648,SUCURSAL MEDELLIN,DCE00937136,2025.0,39,0.0,14473.4,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
24664,SUCURSAL MEDELLIN,DCE00947138,2025.0,39,0.0,87309.0,0.0,0.0,0.9973,0.0,0.0,1.0,0.0,5881536.76,0.0,1.0,C,0.5
