,store_name,product_ref,año,Semana,semana_num,num_facturas,EMA,demanda_ajustada,desviacion_ema%,coef_ventas,lost_sales,producto_costo_unitario
5441,SUCURSAL VALLADOLID,BCE00166125,2025.0,2025-09-16 00:00:00,38,0.0,1.7e-05,0.0,69.03,0.0,0.0,44646.0
5442,PRINCIPAL COTA,BCE00167125,2025.0,2025-09-16 00:00:00,38,0.0,1.1e-05,0.0,44.72,0.0,0.0,12385.46
5443,SUCURSAL BARRANQUILLA,BCE00167125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,12385.46
5444,SUCURSAL BUCARAMANGA,BCE00167125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,12385.46
5445,SUCURSAL CALI,BCE00167125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,12385.46
5446,SUCURSAL CALLE 6,BCE00167125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,12385.46
5447,SUCURSAL MEDELLIN,BCE00167125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,12385.46
5448,SUCURSAL NORTE,BCE00167125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,12385.46
5449,SUCURSAL VALLADOLID,BCE00167125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,12385.46
5450,PRINCIPAL COTA,BCE00203125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,13328.77
5451,SUCURSAL BARRANQUILLA,BCE00203125,2025.0,2025-09-16 00:00:00,38,0.0,0.372528,0.0,0.55,8.0,0.0,13328.77
5452,SUCURSAL BUCARAMANGA,BCE00203125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,13328.77
5453,SUCURSAL CALI,BCE00203125,2025.0,2025-09-16 00:00:00,38,0.0,0.130504,0.0,0.8,12.0,0.0,13328.77
5454,SUCURSAL CALLE 6,BCE00203125,2025.0,2025-09-16 00:00:00,38,0.0,0.005103,0.0,19160.67,0.0,0.0,13328.77
5455,SUCURSAL MEDELLIN,BCE00203125,2025.0,2025-09-16 00:00:00,38,0.0,0.371346,0.0,0.7,6.0,0.0,13328.77
5456,SUCURSAL NORTE,BCE00203125,2025.0,2025-09-16 00:00:00,38,0.0,0.418594,0.0,0.7,8.0,0.0,13328.77
5457,SUCURSAL VALLADOLID,BCE00203125,2025.0,2025-09-16 00:00:00,38,0.0,0.000116,0.0,496.76,0.0,0.0,13328.77
5458,PRINCIPAL COTA,BCE00207125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,1505.5
5459,SUCURSAL BARRANQUILLA,BCE00207125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,1505.5
5460,SUCURSAL BUCARAMANGA,BCE00207125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,1505.5
5461,SUCURSAL CALI,BCE00207125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,1505.5
5462,SUCURSAL CALLE 6,BCE00207125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,1505.5
5463,SUCURSAL MEDELLIN,BCE00207125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,1505.5
5464,SUCURSAL NORTE,BCE00207125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,1505.5
5465,SUCURSAL VALLADOLID,BCE00207125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,1505.5
5466,PRINCIPAL COTA,BCE00256125,2025.0,2025-09-16 00:00:00,38,1.0,0.2,1.0,0.0,0.0,0.0,32275.6
5467,SUCURSAL BARRANQUILLA,BCE00256125,2025.0,2025-09-16 00:00:00,38,0.0,0.001345,0.0,5774.92,0.0,0.0,32275.6
5468,SUCURSAL BUCARAMANGA,BCE00256125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,32275.6
5469,SUCURSAL CALI,BCE00256125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,32275.6
5470,SUCURSAL CALLE 6,BCE00256125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,32275.6
5471,SUCURSAL MEDELLIN,BCE00256125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,32275.6
5472,SUCURSAL NORTE,BCE00256125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,32275.6
5473,SUCURSAL VALLADOLID,BCE00256125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,32275.6
5474,PRINCIPAL COTA,BCE00260125,2025.0,2025-09-16 00:00:00,38,0.0,0.001287,0.0,5526.92,0.0,0.0,14622.66
5475,SUCURSAL BARRANQUILLA,BCE00260125,2025.0,2025-09-16 00:00:00,38,1.0,2.46267,8.0,0.26,4.0,0.0,14622.66
5476,SUCURSAL BUCARAMANGA,BCE00260125,2025.0,2025-09-16 00:00:00,38,0.0,3.460383,0.0,0.47,9.30232558139535,0.0,14622.66
5477,SUCURSAL CALI,BCE00260125,2025.0,2025-09-16 00:00:00,38,0.0,0.153899,0.0,1.99,12.0,0.0,14622.66
5478,SUCURSAL CALLE 6,BCE00260125,2025.0,2025-09-16 00:00:00,38,1.0,3.267529,9.0,0.26,4.363636363636364,1.0,14622.66
5479,SUCURSAL MEDELLIN,BCE00260125,2025.0,2025-09-16 00:00:00,38,1.0,10.9808,2.0,0.26,4.17910447761194,0.0,14622.66
5480,SUCURSAL NORTE,BCE00260125,2025.0,2025-09-16 00:00:00,38,0.0,0.059327,0.0,1.19,12.0,0.0,14622.66
5481,SUCURSAL VALLADOLID,BCE00260125,2025.0,2025-09-16 00:00:00,38,1.0,0.215338,1.0,65860.54,0.0,0.0,14622.66
5482,PRINCIPAL COTA,BCE00329125,2025.0,2025-09-16 00:00:00,38,0.0,0.4096,0.0,0.91,12.0,0.0,42307.48
5483,SUCURSAL BARRANQUILLA,BCE00329125,2025.0,2025-09-16 00:00:00,38,0.0,0.030897,0.0,132671.2,0.0,0.0,42307.48
5484,SUCURSAL BUCARAMANGA,BCE00329125,2025.0,2025-09-16 00:00:00,38,0.0,0.64,0.0,0.85,12.0,0.0,42307.48
5485,SUCURSAL CALI,BCE00329125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,42307.48
5486,SUCURSAL CALLE 6,BCE00329125,2025.0,2025-09-16 00:00:00,38,0.0,0.03776,0.0,0.77,12.0,0.0,42307.48
5487,SUCURSAL MEDELLIN,BCE00329125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,42307.48
5488,SUCURSAL NORTE,BCE00329125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,42307.48
5489,SUCURSAL VALLADOLID,BCE00329125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,42307.48
5490,PRINCIPAL COTA,BCE00331125,2025.0,2025-09-16 00:00:00,38,0.0,0.000171,0.0,733.59,0.0,0.0,18047.06
5491,SUCURSAL BARRANQUILLA,BCE00331125,2025.0,2025-09-16 00:00:00,38,0.0,0.189689,0.0,0.67,12.0,0.0,18047.06
5492,SUCURSAL BUCARAMANGA,BCE00331125,2025.0,2025-09-16 00:00:00,38,0.0,0.265658,0.0,0.62,6.0,0.0,18047.06
5493,SUCURSAL CALI,BCE00331125,2025.0,2025-09-16 00:00:00,38,0.0,0.026843,0.0,0.78,12.0,0.0,18047.06
5494,SUCURSAL CALLE 6,BCE00331125,2025.0,2025-09-16 00:00:00,38,0.0,0.035664,0.0,0.79,12.0,0.0,18047.06
5495,SUCURSAL MEDELLIN,BCE00331125,2025.0,2025-09-16 00:00:00,38,1.0,1.050662,1.0,0.33,5.538461538461539,0.0,18047.06
5496,SUCURSAL NORTE,BCE00331125,2025.0,2025-09-16 00:00:00,38,0.0,0.008836,0.0,37942.55,0.0,0.0,18047.06
5497,SUCURSAL VALLADOLID,BCE00331125,2025.0,2025-09-16 00:00:00,38,0.0,0.266491,0.0,0.62,6.0,0.0,18047.06
5498,PRINCIPAL COTA,BCE00336125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,8486.09
5499,SUCURSAL BARRANQUILLA,BCE00336125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,8486.09
5500,SUCURSAL BUCARAMANGA,BCE00336125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,8486.09
5501,SUCURSAL CALI,BCE00336125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,8486.09
5502,SUCURSAL CALLE 6,BCE00336125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,8486.09
5503,SUCURSAL MEDELLIN,BCE00336125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,8486.09
5504,SUCURSAL NORTE,BCE00336125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,8486.09
5505,SUCURSAL VALLADOLID,BCE00336125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,8486.09
5506,PRINCIPAL COTA,BCE00369125,2025.0,2025-09-16 00:00:00,38,0.0,0.000435,0.0,1869.17,0.0,0.0,10937.02
5507,SUCURSAL BARRANQUILLA,BCE00369125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,10937.02
5508,SUCURSAL BUCARAMANGA,BCE00369125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,10937.02
5509,SUCURSAL CALI,BCE00369125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,10937.02
5510,SUCURSAL CALLE 6,BCE00369125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,10937.02
5511,SUCURSAL MEDELLIN,BCE00369125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,10937.02
5512,SUCURSAL NORTE,BCE00369125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,10937.02
5513,SUCURSAL VALLADOLID,BCE00369125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,10937.02
5514,PRINCIPAL COTA,BCE00376125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18483.41
5515,SUCURSAL BARRANQUILLA,BCE00376125,2025.0,2025-09-16 00:00:00,38,0.0,0.047186,0.0,0.9,12.0,0.0,18483.41
5516,SUCURSAL BUCARAMANGA,BCE00376125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18483.41
5517,SUCURSAL CALI,BCE00376125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18483.41
5518,SUCURSAL CALLE 6,BCE00376125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18483.41
5519,SUCURSAL MEDELLIN,BCE00376125,2025.0,2025-09-16 00:00:00,38,0.0,1.4e-05,0.0,63.15,0.0,0.0,18483.41
5520,SUCURSAL NORTE,BCE00376125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18483.41
5521,SUCURSAL VALLADOLID,BCE00376125,2025.0,2025-09-16 00:00:00,38,0.0,0.000495,0.0,2126.18,0.0,0.0,18483.41
5522,PRINCIPAL COTA,BCE00385125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,36745.5
5523,SUCURSAL BARRANQUILLA,BCE00385125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,36745.5
5524,SUCURSAL BUCARAMANGA,BCE00385125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,36745.5
5525,SUCURSAL CALI,BCE00385125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,36745.5
5526,SUCURSAL CALLE 6,BCE00385125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,36745.5
5527,SUCURSAL MEDELLIN,BCE00385125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,36745.5
5528,SUCURSAL NORTE,BCE00385125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,36745.5
5529,SUCURSAL VALLADOLID,BCE00385125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,36745.5
5530,PRINCIPAL COTA,BCE00443125,2025.0,2025-09-16 00:00:00,38,0.0,0.093965,0.0,0.58,4.8,0.0,9307.03
5531,SUCURSAL BARRANQUILLA,BCE00443125,2025.0,2025-09-16 00:00:00,38,1.0,4.497465,1.0,0.34,4.533333333333333,0.0,9307.03
5532,SUCURSAL BUCARAMANGA,BCE00443125,2025.0,2025-09-16 00:00:00,38,0.0,0.134396,0.0,577101.6,0.0,0.0,9307.03
5533,SUCURSAL CALI,BCE00443125,2025.0,2025-09-16 00:00:00,38,0.0,2.135793,0.0,0.36,6.4,0.0,9307.03
5534,SUCURSAL CALLE 6,BCE00443125,2025.0,2025-09-16 00:00:00,38,1.0,1.93955,1.0,0.39,5.0,0.0,9307.03
5535,SUCURSAL MEDELLIN,BCE00443125,2025.0,2025-09-16 00:00:00,38,0.0,1.300074,0.0,0.28,3.4285714285714284,0.0,9307.03
5536,SUCURSAL NORTE,BCE00443125,2025.0,2025-09-16 00:00:00,38,0.0,0.293864,0.0,0.77,8.0,0.0,9307.03
5537,SUCURSAL VALLADOLID,BCE00443125,2025.0,2025-09-16 00:00:00,38,0.0,0.174354,0.0,0.39,4.0,0.0,9307.03
5538,PRINCIPAL COTA,BCE00455125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,10841.32
5539,SUCURSAL BARRANQUILLA,BCE00455125,2025.0,2025-09-16 00:00:00,38,0.0,0.264821,0.0,0.77,12.0,0.0,10841.32
5540,SUCURSAL BUCARAMANGA,BCE00455125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,10841.32
5541,SUCURSAL CALI,BCE00455125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,10841.32
5542,SUCURSAL CALLE 6,BCE00455125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,10841.32
5543,SUCURSAL MEDELLIN,BCE00455125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,10841.32
5544,SUCURSAL NORTE,BCE00455125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,10841.32
5545,SUCURSAL VALLADOLID,BCE00455125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,10841.32
5546,PRINCIPAL COTA,BCE00471125,2025.0,2025-09-16 00:00:00,38,0.0,0.033554,0.0,0.81,12.0,0.0,17679.03
5547,SUCURSAL BARRANQUILLA,BCE00471125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,17679.03
5548,SUCURSAL BUCARAMANGA,BCE00471125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,17679.03
5549,SUCURSAL CALI,BCE00471125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,17679.03
5550,SUCURSAL CALLE 6,BCE00471125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,17679.03
5551,SUCURSAL MEDELLIN,BCE00471125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,17679.03
5552,SUCURSAL NORTE,BCE00471125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,17679.03
5553,SUCURSAL VALLADOLID,BCE00471125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,17679.03
5554,PRINCIPAL COTA,BCE00502125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18695.98
5555,SUCURSAL BARRANQUILLA,BCE00502125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18695.98
5556,SUCURSAL BUCARAMANGA,BCE00502125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18695.98
5557,SUCURSAL CALI,BCE00502125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18695.98
5558,SUCURSAL CALLE 6,BCE00502125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18695.98
5559,SUCURSAL MEDELLIN,BCE00502125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18695.98
5560,SUCURSAL NORTE,BCE00502125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18695.98
5561,SUCURSAL VALLADOLID,BCE00502125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18695.98
5562,PRINCIPAL COTA,BCE00510125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18425.81
5563,SUCURSAL BARRANQUILLA,BCE00510125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18425.81
5564,SUCURSAL BUCARAMANGA,BCE00510125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18425.81
5565,SUCURSAL CALI,BCE00510125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18425.81
5566,SUCURSAL CALLE 6,BCE00510125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18425.81
5567,SUCURSAL MEDELLIN,BCE00510125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18425.81
5568,SUCURSAL NORTE,BCE00510125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18425.81
5569,SUCURSAL VALLADOLID,BCE00510125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,18425.81
5570,PRINCIPAL COTA,BCE00514125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,32523.52
5571,SUCURSAL BARRANQUILLA,BCE00514125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,32523.52
5572,SUCURSAL BUCARAMANGA,BCE00514125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,32523.52
5573,SUCURSAL CALI,BCE00514125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,32523.52
5574,SUCURSAL CALLE 6,BCE00514125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,32523.52
5575,SUCURSAL MEDELLIN,BCE00514125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,32523.52
5576,SUCURSAL NORTE,BCE00514125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,32523.52
5577,SUCURSAL VALLADOLID,BCE00514125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,32523.52
5578,PRINCIPAL COTA,BCE00544125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,5024.75
5579,SUCURSAL BARRANQUILLA,BCE00544125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,5024.75
5580,SUCURSAL BUCARAMANGA,BCE00544125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,5024.75
5581,SUCURSAL CALI,BCE00544125,2025.0,2025-09-16 00:00:00,38,0.0,0.002296,0.0,9856.65,0.0,0.0,5024.75
5582,SUCURSAL CALLE 6,BCE00544125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,5024.75
5583,SUCURSAL MEDELLIN,BCE00544125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,5024.75
5584,SUCURSAL NORTE,BCE00544125,2025.0,2025-09-16 00:00:00,38,0.0,0.00031,0.0,1328.53,0.0,0.0,5024.75
5585,SUCURSAL VALLADOLID,BCE00544125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,5024.75
5586,PRINCIPAL COTA,BCE00550125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,12612.21
5587,SUCURSAL BARRANQUILLA,BCE00550125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,12612.21
5588,SUCURSAL BUCARAMANGA,BCE00550125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,12612.21
5589,SUCURSAL CALI,BCE00550125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,12612.21
5590,SUCURSAL CALLE 6,BCE00550125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,12612.21
5591,SUCURSAL MEDELLIN,BCE00550125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,12612.21
5592,SUCURSAL NORTE,BCE00550125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,12612.21
5593,SUCURSAL VALLADOLID,BCE00550125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,12612.21
5594,PRINCIPAL COTA,BCE00551125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,26872.0
5595,SUCURSAL BARRANQUILLA,BCE00551125,2025.0,2025-09-16 00:00:00,38,1.0,0.202362,1.0,10142.17,0.0,0.0,26872.0
5596,SUCURSAL BUCARAMANGA,BCE00551125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,26872.0
5597,SUCURSAL CALI,BCE00551125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,26872.0
5598,SUCURSAL CALLE 6,BCE00551125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,26872.0
5599,SUCURSAL MEDELLIN,BCE00551125,2025.0,2025-09-16 00:00:00,38,0.0,0.010542,0.0,45271.0,0.0,0.0,26872.0
5600,SUCURSAL NORTE,BCE00551125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,26872.0
5601,SUCURSAL VALLADOLID,BCE00551125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,26872.0
5602,PRINCIPAL COTA,BCE00554125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,7407.33
5603,SUCURSAL BARRANQUILLA,BCE00554125,2025.0,2025-09-16 00:00:00,38,0.0,0.000203,0.0,872.81,0.0,0.0,7407.33
5604,SUCURSAL BUCARAMANGA,BCE00554125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,7407.33
5605,SUCURSAL CALI,BCE00554125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,7407.33
5606,SUCURSAL CALLE 6,BCE00554125,2025.0,2025-09-16 00:00:00,38,0.0,0.128,0.0,0.85,12.0,0.0,7407.33
5607,SUCURSAL MEDELLIN,BCE00554125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,7407.33
5608,SUCURSAL NORTE,BCE00554125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,7407.33
5609,SUCURSAL VALLADOLID,BCE00554125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,7407.33
5610,0,BCE00585125,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11490.0
5611,PRINCIPAL COTA,BCE00599125,2025.0,2025-09-16 00:00:00,38,0.0,8.3e-05,0.0,357.02,0.0,0.0,26026.09
5612,SUCURSAL BARRANQUILLA,BCE00599125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,26026.09
5613,SUCURSAL BUCARAMANGA,BCE00599125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,26026.09
5614,SUCURSAL CALI,BCE00599125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,26026.09
5615,SUCURSAL CALLE 6,BCE00599125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,26026.09
5616,SUCURSAL MEDELLIN,BCE00599125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,26026.09
5617,SUCURSAL NORTE,BCE00599125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,26026.09
5618,SUCURSAL VALLADOLID,BCE00599125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,26026.09
5619,PRINCIPAL COTA,BCE00600125,2025.0,2025-09-16 00:00:00,38,0.0,0.00049,0.0,2102.58,0.0,0.0,8590.02
5620,SUCURSAL BARRANQUILLA,BCE00600125,2025.0,2025-09-16 00:00:00,38,0.0,0.004936,0.0,21193.51,0.0,0.0,8590.02
5621,SUCURSAL BUCARAMANGA,BCE00600125,2025.0,2025-09-16 00:00:00,38,0.0,0.001109,0.0,4763.05,0.0,0.0,8590.02
5622,SUCURSAL CALI,BCE00600125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,8590.02
5623,SUCURSAL CALLE 6,BCE00600125,2025.0,2025-09-16 00:00:00,38,0.0,0.003764,0.0,16162.14,0.0,0.0,8590.02
5624,SUCURSAL MEDELLIN,BCE00600125,2025.0,2025-09-16 00:00:00,38,0.0,0.057157,0.0,0.74,12.0,0.0,8590.02
5625,SUCURSAL NORTE,BCE00600125,2025.0,2025-09-16 00:00:00,38,0.0,0.0,0.0,0.0,0.0,0.0,8590.02
5626,SUCURSAL VALLADOLID,BCE00600125,2025.0,2025-09-16 00:00:00,38,0.0,0.16,0.0,0.69,12.0,0.0,8590.02
5627,PRINCIPAL COTA,BCE00601125,2025.0,2025-09-16 00:00:00,38,0.0,0.007723,0.0,33162.04,0.0,0.0,8531.76
5628,SUCURSAL BARRANQUILLA,BCE00601125,2025.0,2025-09-16 00:00:00,38,1.0,4.119826,1.0,0.22,3.1836734693877555,0.0,8531.76
5629,SUCURSAL BUCARAMANGA,BCE00601125,2025.0,2025-09-16 00:00:00,38,0.0,7.761653,0.0,0.33,5.408450704225352,0.0,8531.76
