,store_name,product_ref,año,Semana,semana_num,num_facturas,EMA,demanda_ajustada,desviacion_ema%,coef_ventas,lost_sales,producto_costo_unitario
15565,SUCURSAL BUCARAMANGA,DAB08129025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,20537.68
15566,SUCURSAL CALI,DAB08129025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,20537.68
15567,SUCURSAL CALLE 6,DAB08129025,2025.0,2025-09-23 00:00:00,39,0.0,0.0802,0.0,0.79,15.333333333333334,0.0,20537.68
15568,SUCURSAL MEDELLIN,DAB08129025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,20537.68
15569,SUCURSAL NORTE,DAB08129025,2025.0,2025-09-23 00:00:00,39,0.0,0.085759,0.0,0.56,11.5,0.0,20537.68
15570,SUCURSAL VALLADOLID,DAB08129025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,20537.68
15571,PRINCIPAL COTA,DAB08131025,2025.0,2025-09-23 00:00:00,39,0.0,0.026978,0.0,1.24,23.0,0.0,17383.49
15572,SUCURSAL BARRANQUILLA,DAB08131025,2025.0,2025-09-23 00:00:00,39,0.0,0.771869,0.0,0.47,6.2727272727272725,0.0,17383.49
15573,SUCURSAL BUCARAMANGA,DAB08131025,2025.0,2025-09-23 00:00:00,39,0.0,1.016158,0.0,0.42,6.0,0.0,17383.49
15574,SUCURSAL CALI,DAB08131025,2025.0,2025-09-23 00:00:00,39,0.0,0.488501,0.0,0.86,16.23529411764706,0.0,17383.49
15575,SUCURSAL CALLE 6,DAB08131025,2025.0,2025-09-23 00:00:00,39,0.0,0.246402,0.0,0.94,11.5,0.0,17383.49
15576,SUCURSAL MEDELLIN,DAB08131025,2025.0,2025-09-23 00:00:00,39,0.0,0.370318,0.0,0.3,4.6,0.0,17383.49
15577,SUCURSAL NORTE,DAB08131025,2025.0,2025-09-23 00:00:00,39,0.0,0.25587,0.0,0.48,9.200000000000001,0.0,17383.49
15578,SUCURSAL VALLADOLID,DAB08131025,2025.0,2025-09-23 00:00:00,39,0.0,0.080548,0.0,0.5,6.571428571428571,0.0,17383.49
15579,PRINCIPAL COTA,DAB08133025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,49247.81
15580,SUCURSAL BARRANQUILLA,DAB08133025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,49247.81
15581,SUCURSAL BUCARAMANGA,DAB08133025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,49247.81
15582,SUCURSAL CALI,DAB08133025,2025.0,2025-09-23 00:00:00,39,0.0,0.067503,0.0,1.29,23.0,0.0,49247.81
15583,SUCURSAL CALLE 6,DAB08133025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,49247.81
15584,SUCURSAL MEDELLIN,DAB08133025,2025.0,2025-09-23 00:00:00,39,0.0,0.02704,0.0,1.27,23.0,0.0,49247.81
15585,SUCURSAL NORTE,DAB08133025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,49247.81
15586,SUCURSAL VALLADOLID,DAB08133025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,49247.81
15587,PRINCIPAL COTA,DAB08134025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,24635.42
15588,SUCURSAL BARRANQUILLA,DAB08134025,2025.0,2025-09-23 00:00:00,39,0.0,0.009117,0.0,1.01,11.5,0.0,24635.42
15589,SUCURSAL BUCARAMANGA,DAB08134025,2025.0,2025-09-23 00:00:00,39,0.0,0.034754,0.0,1.25,23.0,0.0,24635.42
15590,SUCURSAL CALI,DAB08134025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,24635.42
15591,SUCURSAL CALLE 6,DAB08134025,2025.0,2025-09-23 00:00:00,39,0.0,0.093832,0.0,0.51,9.200000000000001,0.0,24635.42
15592,SUCURSAL MEDELLIN,DAB08134025,2025.0,2025-09-23 00:00:00,39,0.0,0.133042,0.0,0.72,12.545454545454545,0.0,24635.42
15593,SUCURSAL NORTE,DAB08134025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,24635.42
15594,SUCURSAL VALLADOLID,DAB08134025,2025.0,2025-09-23 00:00:00,39,0.0,0.086322,0.0,0.82,15.333333333333334,0.0,24635.42
15595,PRINCIPAL COTA,DAB08136025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,24065.28
15596,SUCURSAL BARRANQUILLA,DAB08136025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,24065.28
15597,SUCURSAL BUCARAMANGA,DAB08136025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,24065.28
15598,SUCURSAL CALI,DAB08136025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,24065.28
15599,SUCURSAL CALLE 6,DAB08136025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,24065.28
15600,SUCURSAL MEDELLIN,DAB08136025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,24065.28
15601,SUCURSAL NORTE,DAB08136025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,24065.28
15602,SUCURSAL VALLADOLID,DAB08136025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,24065.28
15603,PRINCIPAL COTA,DAB08137025,2025.0,2025-09-23 00:00:00,39,0.0,0.060841,0.0,1.28,23.0,0.0,97940.0
15604,SUCURSAL BARRANQUILLA,DAB08137025,2025.0,2025-09-23 00:00:00,39,0.0,0.165551,0.0,0.62,11.5,0.0,97940.0
15605,SUCURSAL BUCARAMANGA,DAB08137025,2025.0,2025-09-23 00:00:00,39,0.0,0.164234,0.0,1.31,23.0,0.0,97940.0
15606,SUCURSAL CALI,DAB08137025,2025.0,2025-09-23 00:00:00,39,0.0,0.10621,0.0,1.06,13.8,0.0,97940.0
15607,SUCURSAL CALLE 6,DAB08137025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,97940.0
15608,SUCURSAL MEDELLIN,DAB08137025,2025.0,2025-09-23 00:00:00,39,1.0,0.852254,1.0,0.67,11.5,0.0,97940.0
15609,SUCURSAL NORTE,DAB08137025,2025.0,2025-09-23 00:00:00,39,0.0,0.42277,0.0,0.37,6.764705882352942,0.0,97940.0
15610,SUCURSAL VALLADOLID,DAB08137025,2025.0,2025-09-23 00:00:00,39,1.0,1.05299,2.0,0.6,7.666666666666667,0.0,97940.0
15611,PRINCIPAL COTA,DAB08138025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,6.0,69060.46
15612,SUCURSAL BARRANQUILLA,DAB08138025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,69060.46
15613,SUCURSAL BUCARAMANGA,DAB08138025,2025.0,2025-09-23 00:00:00,39,0.0,0.012248,0.0,1.38,23.0,0.0,69060.46
15614,SUCURSAL CALI,DAB08138025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,69060.46
15615,SUCURSAL CALLE 6,DAB08138025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,69060.46
15616,SUCURSAL MEDELLIN,DAB08138025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,69060.46
15617,SUCURSAL NORTE,DAB08138025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,69060.46
15618,SUCURSAL VALLADOLID,DAB08138025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,69060.46
15619,PRINCIPAL COTA,DAB08144025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,46213.99
15620,SUCURSAL BARRANQUILLA,DAB08144025,2025.0,2025-09-23 00:00:00,39,0.0,0.10937,0.0,1.09,17.692307692307693,0.0,46213.99
15621,SUCURSAL BUCARAMANGA,DAB08144025,2025.0,2025-09-23 00:00:00,39,0.0,0.215746,0.0,1.12,11.5,0.0,46213.99
15622,SUCURSAL CALI,DAB08144025,2025.0,2025-09-23 00:00:00,39,0.0,0.239586,0.0,0.56,7.666666666666667,0.0,46213.99
15623,SUCURSAL CALLE 6,DAB08144025,2025.0,2025-09-23 00:00:00,39,1.0,0.377116,1.0,0.52,7.666666666666667,0.0,46213.99
15624,SUCURSAL MEDELLIN,DAB08144025,2025.0,2025-09-23 00:00:00,39,0.0,0.525147,0.0,0.62,9.857142857142856,0.0,46213.99
15625,SUCURSAL NORTE,DAB08144025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,46213.99
15626,SUCURSAL VALLADOLID,DAB08144025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,46213.99
15627,PRINCIPAL COTA,DAB08145025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,36720.08
15628,SUCURSAL BARRANQUILLA,DAB08145025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,36720.08
15629,SUCURSAL BUCARAMANGA,DAB08145025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,36720.08
15630,SUCURSAL CALI,DAB08145025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,36720.08
15631,SUCURSAL CALLE 6,DAB08145025,2025.0,2025-09-23 00:00:00,39,0.0,0.009401,0.0,1.27,23.0,0.0,36720.08
15632,SUCURSAL MEDELLIN,DAB08145025,2025.0,2025-09-23 00:00:00,39,0.0,1.259647,0.0,0.91,15.681818181818182,0.0,36720.08
15633,SUCURSAL NORTE,DAB08145025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,36720.08
15634,SUCURSAL VALLADOLID,DAB08145025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,36720.08
15635,PRINCIPAL COTA,DAB08146025,2025.0,2025-09-23 00:00:00,39,0.0,0.12,0.0,1.33,23.0,0.0,47959.92
15636,SUCURSAL BARRANQUILLA,DAB08146025,2025.0,2025-09-23 00:00:00,39,0.0,0.687266,0.0,0.43,6.9,0.0,47959.92
15637,SUCURSAL BUCARAMANGA,DAB08146025,2025.0,2025-09-23 00:00:00,39,1.0,0.355125,1.0,0.64,8.625,0.0,47959.92
15638,SUCURSAL CALI,DAB08146025,2025.0,2025-09-23 00:00:00,39,1.0,1.348418,1.0,0.48,6.731707317073171,0.0,47959.92
15639,SUCURSAL CALLE 6,DAB08146025,2025.0,2025-09-23 00:00:00,39,0.0,0.280216,0.0,0.44,7.666666666666667,0.0,47959.92
15640,SUCURSAL MEDELLIN,DAB08146025,2025.0,2025-09-23 00:00:00,39,0.0,0.004132,0.0,1.49,23.0,0.0,47959.92
15641,SUCURSAL NORTE,DAB08146025,2025.0,2025-09-23 00:00:00,39,0.0,0.003131,0.0,1.33,23.0,0.0,47959.92
15642,SUCURSAL VALLADOLID,DAB08146025,2025.0,2025-09-23 00:00:00,39,0.0,0.169174,0.0,0.78,11.5,0.0,47959.92
15643,PRINCIPAL COTA,DAB08150025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,26974.24
15644,SUCURSAL BARRANQUILLA,DAB08150025,2025.0,2025-09-23 00:00:00,39,0.0,0.449739,0.0,0.61,12.458333333333334,0.0,26974.24
15645,SUCURSAL BUCARAMANGA,DAB08150025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,26974.24
15646,SUCURSAL CALI,DAB08150025,2025.0,2025-09-23 00:00:00,39,0.0,0.017479,0.0,1.26,23.0,0.0,26974.24
15647,SUCURSAL CALLE 6,DAB08150025,2025.0,2025-09-23 00:00:00,39,0.0,0.345921,0.0,1.23,15.333333333333332,0.0,26974.24
15648,SUCURSAL MEDELLIN,DAB08150025,2025.0,2025-09-23 00:00:00,39,0.0,0.436568,0.0,0.68,9.200000000000001,0.0,26974.24
15649,SUCURSAL NORTE,DAB08150025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,26974.24
15650,SUCURSAL VALLADOLID,DAB08150025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,26974.24
15651,PRINCIPAL COTA,DAB08151025,2025.0,2025-09-23 00:00:00,39,0.0,0.011382,0.0,1.24,23.0,0.0,26008.68
15652,SUCURSAL BARRANQUILLA,DAB08151025,2025.0,2025-09-23 00:00:00,39,0.0,1.739301,0.0,0.41,4.6000000000000005,0.0,26008.68
15653,SUCURSAL BUCARAMANGA,DAB08151025,2025.0,2025-09-23 00:00:00,39,0.0,0.497797,0.0,0.46,6.571428571428571,0.0,26008.68
15654,SUCURSAL CALI,DAB08151025,2025.0,2025-09-23 00:00:00,39,0.0,0.12741,0.0,0.88,9.200000000000001,0.0,26008.68
15655,SUCURSAL CALLE 6,DAB08151025,2025.0,2025-09-23 00:00:00,39,0.0,0.286642,0.0,0.69,6.9,0.0,26008.68
15656,SUCURSAL MEDELLIN,DAB08151025,2025.0,2025-09-23 00:00:00,39,2.0,1.113073,3.0,0.54,7.666666666666667,0.0,26008.68
15657,SUCURSAL NORTE,DAB08151025,2025.0,2025-09-23 00:00:00,39,0.0,0.08509,0.0,0.69,5.75,0.0,26008.68
15658,SUCURSAL VALLADOLID,DAB08151025,2025.0,2025-09-23 00:00:00,39,0.0,0.003464,0.0,1.36,23.0,0.0,26008.68
15659,PRINCIPAL COTA,DAB08152025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,15921.66
15660,SUCURSAL BARRANQUILLA,DAB08152025,2025.0,2025-09-23 00:00:00,39,0.0,1.367135,0.0,0.32,2.875,0.0,15921.66
15661,SUCURSAL BUCARAMANGA,DAB08152025,2025.0,2025-09-23 00:00:00,39,0.0,0.031317,0.0,1.14,11.5,0.0,15921.66
15662,SUCURSAL CALI,DAB08152025,2025.0,2025-09-23 00:00:00,39,0.0,0.229009,0.0,0.58,7.666666666666667,0.0,15921.66
15663,SUCURSAL CALLE 6,DAB08152025,2025.0,2025-09-23 00:00:00,39,0.0,0.828232,0.0,0.62,10.823529411764707,0.0,15921.66
15664,SUCURSAL MEDELLIN,DAB08152025,2025.0,2025-09-23 00:00:00,39,0.0,0.079027,0.0,0.81,13.8,0.0,15921.66
15665,SUCURSAL NORTE,DAB08152025,2025.0,2025-09-23 00:00:00,39,0.0,0.134743,0.0,1.12,11.5,0.0,15921.66
15666,SUCURSAL VALLADOLID,DAB08152025,2025.0,2025-09-23 00:00:00,39,0.0,0.365752,0.0,0.69,13.142857142857142,0.0,15921.66
15667,PRINCIPAL COTA,DAB08154025,2025.0,2025-09-23 00:00:00,39,0.0,0.022122,0.0,1.3,23.0,0.0,23621.87
15668,SUCURSAL BARRANQUILLA,DAB08154025,2025.0,2025-09-23 00:00:00,39,0.0,0.315349,0.0,0.5,9.2,0.0,23621.87
15669,SUCURSAL BUCARAMANGA,DAB08154025,2025.0,2025-09-23 00:00:00,39,0.0,0.102198,0.0,0.84,11.5,0.0,23621.87
15670,SUCURSAL CALI,DAB08154025,2025.0,2025-09-23 00:00:00,39,0.0,0.034754,0.0,1.25,23.0,0.0,23621.87
15671,SUCURSAL CALLE 6,DAB08154025,2025.0,2025-09-23 00:00:00,39,0.0,1.305354,0.0,0.79,11.5,0.0,23621.87
15672,SUCURSAL MEDELLIN,DAB08154025,2025.0,2025-09-23 00:00:00,39,0.0,0.0038,0.0,1.29,23.0,0.0,23621.87
15673,SUCURSAL NORTE,DAB08154025,2025.0,2025-09-23 00:00:00,39,0.0,0.027093,0.0,1.27,23.0,0.0,23621.87
15674,SUCURSAL VALLADOLID,DAB08154025,2025.0,2025-09-23 00:00:00,39,0.0,0.056607,0.0,0.8,15.333333333333334,0.0,23621.87
15675,PRINCIPAL COTA,DAB08155025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,45691.48
15676,SUCURSAL BARRANQUILLA,DAB08155025,2025.0,2025-09-23 00:00:00,39,0.0,0.007234,0.0,1.25,23.0,0.0,45691.48
15677,SUCURSAL BUCARAMANGA,DAB08155025,2025.0,2025-09-23 00:00:00,39,0.0,0.303246,0.0,0.55,6.9,0.0,45691.48
15678,SUCURSAL CALI,DAB08155025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,45691.48
15679,SUCURSAL CALLE 6,DAB08155025,2025.0,2025-09-23 00:00:00,39,0.0,0.017402,0.0,1.25,23.0,0.0,45691.48
15680,SUCURSAL MEDELLIN,DAB08155025,2025.0,2025-09-23 00:00:00,39,1.0,0.908156,1.0,0.51,8.11764705882353,0.0,45691.48
15681,SUCURSAL NORTE,DAB08155025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,45691.48
15682,SUCURSAL VALLADOLID,DAB08155025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,45691.48
15683,PRINCIPAL COTA,DAB08158025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15684,SUCURSAL BARRANQUILLA,DAB08158025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15685,SUCURSAL BUCARAMANGA,DAB08158025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15686,SUCURSAL CALI,DAB08158025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15687,SUCURSAL CALLE 6,DAB08158025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15688,SUCURSAL MEDELLIN,DAB08158025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15689,SUCURSAL NORTE,DAB08158025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15690,SUCURSAL VALLADOLID,DAB08158025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15691,PRINCIPAL COTA,DAB08161025,2025.0,2025-09-23 00:00:00,39,0.0,0.908535,0.0,0.35,4.6,0.0,17481.48
15692,SUCURSAL BARRANQUILLA,DAB08161025,2025.0,2025-09-23 00:00:00,39,0.0,0.377546,0.0,0.62,7.666666666666667,0.0,17481.48
15693,SUCURSAL BUCARAMANGA,DAB08161025,2025.0,2025-09-23 00:00:00,39,0.0,0.488442,0.0,0.52,8.625,0.0,17481.48
15694,SUCURSAL CALI,DAB08161025,2025.0,2025-09-23 00:00:00,39,0.0,1.087266,0.0,0.7,11.040000000000001,0.0,17481.48
15695,SUCURSAL CALLE 6,DAB08161025,2025.0,2025-09-23 00:00:00,39,0.0,0.588986,0.0,0.32,5.111111111111111,0.0,17481.48
15696,SUCURSAL MEDELLIN,DAB08161025,2025.0,2025-09-23 00:00:00,39,1.0,0.720707,1.0,0.26,4.6,0.0,17481.48
15697,SUCURSAL NORTE,DAB08161025,2025.0,2025-09-23 00:00:00,39,0.0,0.610784,0.0,0.29,5.411764705882353,0.0,17481.48
15698,SUCURSAL VALLADOLID,DAB08161025,2025.0,2025-09-23 00:00:00,39,2.0,1.07633,2.0,0.52,8.11764705882353,0.0,17481.48
15699,PRINCIPAL COTA,DAB08162025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,25183.2
15700,SUCURSAL BARRANQUILLA,DAB08162025,2025.0,2025-09-23 00:00:00,39,0.0,0.404674,0.0,0.8,11.5,0.0,25183.2
15701,SUCURSAL BUCARAMANGA,DAB08162025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,25183.2
15702,SUCURSAL CALI,DAB08162025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,25183.2
15703,SUCURSAL CALLE 6,DAB08162025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,25183.2
15704,SUCURSAL MEDELLIN,DAB08162025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,2.0,25183.2
15705,SUCURSAL NORTE,DAB08162025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,25183.2
15706,SUCURSAL VALLADOLID,DAB08162025,2025.0,2025-09-23 00:00:00,39,0.0,0.155237,0.0,0.82,11.5,0.0,25183.2
15707,PRINCIPAL COTA,DAB08166025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,41078.53
15708,SUCURSAL BARRANQUILLA,DAB08166025,2025.0,2025-09-23 00:00:00,39,1.0,0.93459,1.0,0.54,4.842105263157895,0.0,41078.53
15709,SUCURSAL BUCARAMANGA,DAB08166025,2025.0,2025-09-23 00:00:00,39,0.0,0.948186,0.0,0.69,9.857142857142856,0.0,41078.53
15710,SUCURSAL CALI,DAB08166025,2025.0,2025-09-23 00:00:00,39,0.0,0.479199,0.0,0.67,10.222222222222221,0.0,41078.53
15711,SUCURSAL CALLE 6,DAB08166025,2025.0,2025-09-23 00:00:00,39,0.0,0.068861,0.0,0.75,11.5,0.0,41078.53
15712,SUCURSAL MEDELLIN,DAB08166025,2025.0,2025-09-23 00:00:00,39,0.0,1.256422,0.0,0.72,11.5,0.0,41078.53
15713,SUCURSAL NORTE,DAB08166025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,41078.53
15714,SUCURSAL VALLADOLID,DAB08166025,2025.0,2025-09-23 00:00:00,39,0.0,0.021672,0.0,1.26,23.0,0.0,41078.53
15715,PRINCIPAL COTA,DAB08168025,2025.0,2025-09-23 00:00:00,39,0.0,0.990936,0.0,0.59,10.454545454545455,0.0,18729.84
15716,SUCURSAL BARRANQUILLA,DAB08168025,2025.0,2025-09-23 00:00:00,39,1.0,4.099296,6.0,0.24,4.6,0.0,18729.84
15717,SUCURSAL BUCARAMANGA,DAB08168025,2025.0,2025-09-23 00:00:00,39,1.0,8.503141,2.0,0.36,4.075949367088607,0.0,18729.84
15718,SUCURSAL CALI,DAB08168025,2025.0,2025-09-23 00:00:00,39,0.0,5.476685,0.0,0.48,7.2,0.0,18729.84
15719,SUCURSAL CALLE 6,DAB08168025,2025.0,2025-09-23 00:00:00,39,1.0,2.620458,6.0,0.27,3.9428571428571426,0.0,18729.84
15720,SUCURSAL MEDELLIN,DAB08168025,2025.0,2025-09-23 00:00:00,39,2.0,10.778282,7.0,0.29,6.160714285714286,0.0,18729.84
15721,SUCURSAL NORTE,DAB08168025,2025.0,2025-09-23 00:00:00,39,1.0,0.333774,1.0,0.34,4.6000000000000005,0.0,18729.84
15722,SUCURSAL VALLADOLID,DAB08168025,2025.0,2025-09-23 00:00:00,39,4.0,12.554235,31.0,0.16,3.1683673469387754,0.0,18729.84
15723,PRINCIPAL COTA,DAB08169025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,26636.7
15724,SUCURSAL BARRANQUILLA,DAB08169025,2025.0,2025-09-23 00:00:00,39,0.0,2.106321,0.0,0.71,16.23529411764706,0.0,26636.7
15725,SUCURSAL BUCARAMANGA,DAB08169025,2025.0,2025-09-23 00:00:00,39,0.0,1.634597,0.0,0.61,9.517241379310345,0.0,26636.7
15726,SUCURSAL CALI,DAB08169025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,26636.7
15727,SUCURSAL CALLE 6,DAB08169025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,26636.7
15728,SUCURSAL MEDELLIN,DAB08169025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,26636.7
15729,SUCURSAL NORTE,DAB08169025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,26636.7
15730,SUCURSAL VALLADOLID,DAB08169025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,26636.7
15731,PRINCIPAL COTA,DAB08170025,2025.0,2025-09-23 00:00:00,39,0.0,2.259957,0.0,0.53,8.414634146341463,0.0,16285.56
15732,SUCURSAL BARRANQUILLA,DAB08170025,2025.0,2025-09-23 00:00:00,39,1.0,0.447077,1.0,0.44,6.2727272727272725,0.0,16285.56
15733,SUCURSAL BUCARAMANGA,DAB08170025,2025.0,2025-09-23 00:00:00,39,0.0,3.436037,0.0,0.63,8.903225806451612,0.0,16285.56
15734,SUCURSAL CALI,DAB08170025,2025.0,2025-09-23 00:00:00,39,0.0,1.738863,0.0,0.51,8.808510638297872,0.0,16285.56
15735,SUCURSAL CALLE 6,DAB08170025,2025.0,2025-09-23 00:00:00,39,2.0,3.289596,7.0,0.23,4.726027397260274,0.0,16285.56
15736,SUCURSAL MEDELLIN,DAB08170025,2025.0,2025-09-23 00:00:00,39,0.0,3.50353,0.0,0.24,3.8333333333333335,0.0,16285.56
15737,SUCURSAL NORTE,DAB08170025,2025.0,2025-09-23 00:00:00,39,1.0,0.424424,1.0,0.44,7.0769230769230775,0.0,16285.56
15738,SUCURSAL VALLADOLID,DAB08170025,2025.0,2025-09-23 00:00:00,39,0.0,1.15181,0.0,0.26,3.194444444444444,0.0,16285.56
15739,0,DAB08176025,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15740,PRINCIPAL COTA,DAB08177025,2025.0,2025-09-23 00:00:00,39,0.0,0.018281,0.0,1.39,23.0,0.0,39792.16
15741,SUCURSAL BARRANQUILLA,DAB08177025,2025.0,2025-09-23 00:00:00,39,0.0,0.780121,0.0,0.68,10.615384615384617,0.0,39792.16
15742,SUCURSAL BUCARAMANGA,DAB08177025,2025.0,2025-09-23 00:00:00,39,0.0,0.193564,0.0,0.83,7.2631578947368425,0.0,39792.16
15743,SUCURSAL CALI,DAB08177025,2025.0,2025-09-23 00:00:00,39,0.0,0.171019,0.0,0.49,7.666666666666667,0.0,39792.16
15744,SUCURSAL CALLE 6,DAB08177025,2025.0,2025-09-23 00:00:00,39,0.0,0.27805,0.0,0.7,7.0769230769230775,0.0,39792.16
15745,SUCURSAL MEDELLIN,DAB08177025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,39792.16
15746,SUCURSAL NORTE,DAB08177025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,39792.16
15747,SUCURSAL VALLADOLID,DAB08177025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,39792.16
15748,PRINCIPAL COTA,DAB08178025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15749,SUCURSAL BARRANQUILLA,DAB08178025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15750,SUCURSAL BUCARAMANGA,DAB08178025,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
